x	res0	res1	res2	res3	func
17.16	-0.152204	-0.152204	-0.152204	-0.152204	-0.152204
17.17	-0.150972	-0.150972	-0.150972	-0.150972	-0.150972
17.18	-0.149726	-0.149726	-0.149726	-0.149726	-0.149726
17.19	-0.148466	-0.148466	-0.148466	-0.148466	-0.148466
17.2	-0.147191	-0.147191	-0.147191	-0.147191	-0.147191
17.21	-0.145903	-0.145903	-0.145903	-0.145903	-0.145903
17.22	-0.1446	-0.1446	-0.1446	-0.1446	-0.1446
17.23	-0.143284	-0.143284	-0.143284	-0.143284	-0.143284
17.24	-0.141955	-0.141955	-0.141955	-0.141955	-0.141955
17.25	-0.140612	-0.140612	-0.140612	-0.140612	-0.140612
17.26	-0.139256	-0.139256	-0.139256	-0.139256	-0.139256
17.27	-0.137886	-0.137886	-0.137886	-0.137886	-0.137886
17.28	-0.136504	-0.136504	-0.136504	-0.136504	-0.136504
17.29	-0.135109	-0.135109	-0.135109	-0.135109	-0.135109
17.3	-0.133701	-0.133701	-0.133701	-0.133701	-0.133701
17.31	-0.13228	-0.13228	-0.13228	-0.13228	-0.13228
17.32	-0.130847	-0.130847	-0.130847	-0.130847	-0.130847
17.33	-0.129402	-0.129402	-0.129402	-0.129402	-0.129402
17.34	-0.127945	-0.127945	-0.127945	-0.127945	-0.127945
17.35	-0.126476	-0.126476	-0.126476	-0.126476	-0.126476
17.36	-0.124995	-0.124995	-0.124995	-0.124995	-0.124995
17.37	-0.123502	-0.123502	-0.123502	-0.123502	-0.123502
17.38	-0.121998	-0.121998	-0.121998	-0.121998	-0.121998
17.39	-0.120482	-0.120482	-0.120482	-0.120482	-0.120482
17.4	-0.118956	-0.118956	-0.118956	-0.118956	-0.118956
17.41	-0.117418	-0.117418	-0.117418	-0.117418	-0.117418
17.42	-0.11587	-0.11587	-0.11587	-0.11587	-0.11587
17.43	-0.114311	-0.114311	-0.114311	-0.114311	-0.114311
17.44	-0.112741	-0.112741	-0.112741	-0.112741	-0.112741
17.45	-0.111161	-0.111161	-0.111161	-0.111161	-0.111161
17.46	-0.10957	-0.10957	-0.10957	-0.10957	-0.10957
17.47	-0.10797	-0.10797	-0.10797	-0.10797	-0.10797
17.48	-0.10636	-0.10636	-0.10636	-0.10636	-0.10636
17.49	-0.10474	-0.10474	-0.10474	-0.10474	-0.10474
17.5	-0.10311	-0.10311	-0.10311	-0.10311	-0.10311
17.51	-0.101472	-0.101472	-0.101472	-0.101472	-0.101472
17.52	-0.0998235	-0.0998235	-0.0998235	-0.0998235	-0.0998235
17.53	-0.0981664	-0.0981664	-0.0981664	-0.0981664	-0.0981664
17.54	-0.0965004	-0.0965004	-0.0965004	-0.0965004	-0.0965004
17.55	-0.0948257	-0.0948257	-0.0948257	-0.0948257	-0.0948257
17.56	-0.0931425	-0.0931425	-0.0931425	-0.0931425	-0.0931425
17.57	-0.091451	-0.091451	-0.091451	-0.091451	-0.091451
17.58	-0.0897512	-0.0897512	-0.0897512	-0.0897512	-0.0897512
17.59	-0.0880435	-0.0880435	-0.0880435	-0.0880435	-0.0880435
17.6	-0.0863279	-0.0863279	-0.0863279	-0.0863279	-0.0863279
17.61	-0.0846047	-0.0846047	-0.0846047	-0.0846047	-0.0846047
17.62	-0.082874	-0.082874	-0.082874	-0.082874	-0.082874
17.63	-0.081136	-0.081136	-0.081136	-0.081136	-0.081136
17.64	-0.0793908	-0.0793908	-0.0793908	-0.0793908	-0.0793908
17.65	-0.0776388	-0.0776388	-0.0776388	-0.0776388	-0.0776388
17.66	-0.0758799	-0.0758799	-0.0758799	-0.0758799	-0.0758799
17.67	-0.0741145	-0.0741145	-0.0741145	-0.0741145	-0.0741145
17.68	-0.0723426	-0.0723426	-0.0723426	-0.0723426	-0.0723426
17.69	-0.0705645	-0.0705645	-0.0705645	-0.0705645	-0.0705645
17.7	-0.0687804	-0.0687804	-0.0687804	-0.0687804	-0.0687804
17.71	-0.0669904	-0.0669904	-0.0669904	-0.0669904	-0.0669904
17.72	-0.0651947	-0.0651947	-0.0651947	-0.0651947	-0.0651947
17.73	-0.0633935	-0.0633935	-0.0633935	-0.0633935	-0.0633935
17.74	-0.061587	-0.061587	-0.061587	-0.061587	-0.061587
17.75	-0.0597754	-0.0597754	-0.0597754	-0.0597754	-0.0597754
17.76	-0.0579587	-0.0579587	-0.0579587	-0.0579587	-0.0579587
17.77	-0.0561374	-0.0561374	-0.0561374	-0.0561374	-0.0561374
17.78	-0.0543114	-0.0543114	-0.0543114	-0.0543114	-0.0543114
17.79	-0.052481	-0.052481	-0.052481	-0.052481	-0.052481
17.8	-0.0506464	-0.0506464	-0.0506464	-0.0506464	-0.0506464
17.81	-0.0488078	-0.0488078	-0.0488078	-0.0488078	-0.0488078
17.82	-0.0469654	-0.0469654	-0.0469654	-0.0469654	-0.0469654
17.83	-0.0451192	-0.0451192	-0.0451192	-0.0451192	-0.0451192
17.84	-0.0432696	-0.0432696	-0.0432696	-0.0432696	-0.0432696
17.85	-0.0414167	-0.0414167	-0.0414167	-0.0414167	-0.0414167
17.86	-0.0395607	-0.0395607	-0.0395607	-0.0395607	-0.0395607
17.87	-0.0377018	-0.0377018	-0.0377018	-0.0377018	-0.0377018
17.88	-0.0358402	-0.0358402	-0.0358402	-0.0358402	-0.0358402
17.89	-0.033976	-0.033976	-0.033976	-0.033976	-0.033976
17.9	-0.0321095	-0.0321095	-0.0321095	-0.0321095	-0.0321095
17.91	-0.0302408	-0.0302408	-0.0302408	-0.0302408	-0.0302408
17.92	-0.0283701	-0.0283701	-0.0283701	-0.0283701	-0.0283701
17.93	-0.0264976	-0.0264976	-0.0264976	-0.0264976	-0.0264976
17.94	-0.0246235	-0.0246235	-0.0246235	-0.0246235	-0.0246235
17.95	-0.022748	-0.022748	-0.022748	-0.022748	-0.022748
17.96	-0.0208713	-0.0208713	-0.0208713	-0.0208713	-0.0208713
17.97	-0.0189935	-0.0189935	-0.0189935	-0.0189935	-0.0189935
17.98	-0.0171149	-0.0171149	-0.0171149	-0.0171149	-0.0171149
17.99	-0.0152356	-0.0152356	-0.0152356	-0.0152356	-0.0152356
18	-0.0133558	-0.0133558	-0.0133558	-0.0133558	-0.0133558
18.01	-0.0114757	-0.0114757	-0.0114757	-0.0114757	-0.0114757
18.02	-0.00959558	-0.00959558	-0.00959558	-0.00959558	-0.00959558
18.03	-0.00771549	-0.00771549	-0.00771549	-0.00771549	-0.00771549
18.04	-0.00583568	-0.00583568	-0.00583568	-0.00583568	-0.00583568
18.05	-0.00395633	-0.00395633	-0.00395633	-0.00395633	-0.00395633
18.06	-0.00207762	-0.00207762	-0.00207762	-0.00207762	-0.00207762
18.07	-0.000199743	-0.000199743	-0.000199743	-0.000199743	-0.000199743
18.08	0.00167711	0.00167711	0.00167711	0.00167711	0.00167711
18.09	0.00355277	0.00355277	0.00355277	0.00355277	0.00355277
18.1	0.00542702	0.00542702	0.00542702	0.00542702	0.00542702
18.11	0.00729971	0.00729971	0.00729971	0.00729971	0.00729971
18.12	0.00917063	0.00917063	0.00917063	0.00917063	0.00917063
18.13	0.0110396	0.0110396	0.0110396	0.0110396	0.0110396
18.14	0.0129064	0.0129064	0.0129064	0.0129064	0.0129064
18.15	0.0147709	0.0147709	0.0147709	0.0147709	0.0147709
18.16	0.016633	0.016633	0.016633	0.016633	0.016633
18.17	0.0184923	0.0184923	0.0184923	0.0184923	0.0184923
18.18	0.0203487	0.0203487	0.0203487	0.0203487	0.0203487
18.19	0.0222021	0.0222021	0.0222021	0.0222021	0.0222021
18.2	0.0240523	0.0240523	0.0240523	0.0240523	0.0240523
18.21	0.025899	0.025899	0.025899	0.025899	0.025899
18.22	0.0277422	0.0277422	0.0277422	0.0277422	0.0277422
18.23	0.0295815	0.0295815	0.0295815	0.0295815	0.0295815
18.24	0.0314169	0.0314169	0.0314169	0.0314169	0.0314169
18.25	0.0332481	0.0332481	0.0332481	0.0332481	0.0332481
18.26	0.0350751	0.0350751	0.0350751	0.0350751	0.0350751
18.27	0.0368975	0.0368975	0.0368975	0.0368975	0.0368975
18.28	0.0387152	0.0387152	0.0387152	0.0387152	0.0387152
18.29	0.040528	0.040528	0.040528	0.040528	0.040528
18.3	0.0423358	0.0423358	0.0423358	0.0423358	0.0423358
18.31	0.0441384	0.0441384	0.0441384	0.0441384	0.0441384
18.32	0.0459356	0.0459356	0.0459356	0.0459356	0.0459356
18.33	0.0477272	0.0477272	0.0477272	0.0477272	0.0477272
18.34	0.0495131	0.0495131	0.0495131	0.0495131	0.0495131
18.35	0.0512931	0.0512931	0.0512931	0.0512931	0.0512931
18.36	0.0530669	0.0530669	0.0530669	0.0530669	0.0530669
18.37	0.0548345	0.0548345	0.0548345	0.0548345	0.0548345
18.38	0.0565956	0.0565956	0.0565956	0.0565956	0.0565956
18.39	0.0583502	0.0583502	0.0583502	0.0583502	0.0583502
18.4	0.0600979	0.0600979	0.0600979	0.0600979	0.0600979
18.41	0.0618387	0.0618387	0.0618387	0.0618387	0.0618387
18.42	0.0635723	0.0635723	0.0635723	0.0635723	0.0635723
18.43	0.0652987	0.0652987	0.0652987	0.0652987	0.0652987
18.44	0.0670176	0.0670176	0.0670176	0.0670176	0.0670176
18.45	0.0687288	0.0687288	0.0687288	0.0687288	0.0687288
18.46	0.0704323	0.0704323	0.0704323	0.0704323	0.0704323
18.47	0.0721278	0.0721278	0.0721278	0.0721278	0.0721278
18.48	0.0738151	0.0738151	0.0738151	0.0738151	0.0738151
18.49	0.0754942	0.0754942	0.0754942	0.0754942	0.0754942
18.5	0.0771648	0.0771648	0.0771648	0.0771648	0.0771648
18.51	0.0788268	0.0788268	0.0788268	0.0788268	0.0788268
18.52	0.08048	0.08048	0.08048	0.08048	0.08048
18.53	0.0821243	0.0821243	0.0821243	0.0821243	0.0821243
18.54	0.0837595	0.0837595	0.0837595	0.0837595	0.0837595
18.55	0.0853854	0.0853854	0.0853854	0.0853854	0.0853854
18.56	0.087002	0.087002	0.087002	0.087002	0.087002
18.57	0.0886089	0.0886089	0.0886089	0.0886089	0.0886089
18.58	0.0902061	0.0902061	0.0902061	0.0902061	0.0902061
18.59	0.0917935	0.0917935	0.0917935	0.0917935	0.0917935
18.6	0.0933708	0.0933708	0.0933708	0.0933708	0.0933708
18.61	0.094938	0.094938	0.094938	0.094938	0.094938
18.62	0.0964948	0.0964948	0.0964948	0.0964948	0.0964948
18.63	0.0980411	0.0980411	0.0980411	0.0980411	0.0980411
18.64	0.0995768	0.0995768	0.0995768	0.0995768	0.0995768
18.65	0.101102	0.101102	0.101102	0.101102	0.101102
18.66	0.102616	0.102616	0.102616	0.102616	0.102616
18.67	0.104119	0.104119	0.104119	0.104119	0.104119
18.68	0.10561	0.10561	0.10561	0.10561	0.10561
18.69	0.107091	0.107091	0.107091	0.107091	0.107091
18.7	0.108559	0.108559	0.108559	0.108559	0.108559
18.71	0.110017	0.110017	0.110017	0.110017	0.110017
18.72	0.111462	0.111462	0.111462	0.111462	0.111462
18.73	0.112896	0.112896	0.112896	0.112896	0.112896
18.74	0.114317	0.114317	0.114317	0.114317	0.114317
18.75	0.115726	0.115726	0.115726	0.115726	0.115726
18.76	0.117123	0.117123	0.117123	0.117123	0.117123
18.77	0.118508	0.118508	0.118508	0.118508	0.118508
18.78	0.11988	0.11988	0.11988	0.11988	0.11988
18.79	0.121239	0.121239	0.121239	0.121239	0.121239
18.8	0.122585	0.122585	0.122585	0.122585	0.122585
18.81	0.123919	0.123919	0.123919	0.123919	0.123919
18.82	0.125239	0.125239	0.125239	0.125239	0.125239
18.83	0.126546	0.126546	0.126546	0.126546	0.126546
18.84	0.12784	0.12784	0.12784	0.12784	0.12784
18.85	0.12912	0.12912	0.12912	0.12912	0.12912
18.86	0.130387	0.130387	0.130387	0.130387	0.130387
18.87	0.13164	0.13164	0.13164	0.13164	0.13164
18.88	0.132879	0.132879	0.132879	0.132879	0.132879
18.89	0.134104	0.134104	0.134104	0.134104	0.134104
18.9	0.135315	0.135315	0.135315	0.135315	0.135315
18.91	0.136512	0.136512	0.136512	0.136512	0.136512
18.92	0.137695	0.137695	0.137695	0.137695	0.137695
18.93	0.138863	0.138863	0.138863	0.138863	0.138863
18.94	0.140017	0.140017	0.140017	0.140017	0.140017
18.95	0.141156	0.141156	0.141156	0.141156	0.141156
18.96	0.142281	0.142281	0.142281	0.142281	0.142281
18.97	0.14339	0.14339	0.14339	0.14339	0.14339
18.98	0.144485	0.144485	0.144485	0.144485	0.144485
18.99	0.145565	0.145565	0.145565	0.145565	0.145565
19	0.146629	0.146629	0.146629	0.146629	0.146629
19.01	0.147679	0.147679	0.147679	0.147679	0.147679
19.02	0.148713	0.148713	0.148713	0.148713	0.148713
19.03	0.149732	0.149732	0.149732	0.149732	0.149732
19.04	0.150735	0.150735	0.150735	0.150735	0.150735
19.05	0.151722	0.151722	0.151722	0.151722	0.151722
19.06	0.152694	0.152694	0.152694	0.152694	0.152694
19.07	0.15365	0.15365	0.15365	0.15365	0.15365
19.08	0.15459	0.15459	0.15459	0.15459	0.15459
19.09	0.155515	0.155515	0.155515	0.155515	0.155515
19.1	0.156423	0.156423	0.156423	0.156423	0.156423
19.11	0.157315	0.157315	0.157315	0.157315	0.157315
19.12	0.158191	0.158191	0.158191	0.158191	0.158191
19.13	0.159051	0.159051	0.159051	0.159051	0.159051
19.14	0.159894	0.159894	0.159894	0.159894	0.159894
19.15	0.160721	0.160721	0.160721	0.160721	0.160721
19.16	0.161531	0.161531	0.161531	0.161531	0.161531
19.17	0.162325	0.162325	0.162325	0.162325	0.162325
19.18	0.163102	0.163102	0.163102	0.163102	0.163102
19.19	0.163863	0.163863	0.163863	0.163863	0.163863
19.2	0.164607	0.164607	0.164607	0.164607	0.164607
19.21	0.165334	0.165334	0.165334	0.165334	0.165334
19.22	0.166043	0.166043	0.166043	0.166043	0.166043
19.23	0.166736	0.166736	0.166736	0.166736	0.166736
19.24	0.167412	0.167412	0.167412	0.167412	0.167412
19.25	0.168071	0.168071	0.168071	0.168071	0.168071
19.26	0.168713	0.168713	0.168713	0.168713	0.168713
19.27	0.169338	0.169338	0.169338	0.169338	0.169338
19.28	0.169945	0.169945	0.169945	0.169945	0.169945
19.29	0.170535	0.170535	0.170535	0.170535	0.170535
19.3	0.171107	0.171107	0.171107	0.171107	0.171107
19.31	0.171663	0.171663	0.171663	0.171663	0.171663
19.32	0.1722	0.1722	0.1722	0.1722	0.1722
19.33	0.172721	0.172721	0.172721	0.172721	0.172721
19.34	0.173223	0.173223	0.173223	0.173223	0.173223
19.35	0.173708	0.173708	0.173708	0.173708	0.173708
19.36	0.174176	0.174176	0.174176	0.174176	0.174176
19.37	0.174626	0.174626	0.174626	0.174626	0.174626
19.38	0.175058	0.175058	0.175058	0.175058	0.175058
19.39	0.175472	0.175472	0.175472	0.175472	0.175472
19.4	0.175869	0.175869	0.175869	0.175869	0.175869
19.41	0.176248	0.176248	0.176248	0.176248	0.176248
19.42	0.176609	0.176609	0.176609	0.176609	0.176609
19.43	0.176952	0.176952	0.176952	0.176952	0.176952
19.44	0.177278	0.177278	0.177278	0.177278	0.177278
19.45	0.177585	0.177585	0.177585	0.177585	0.177585
19.46	0.177875	0.177875	0.177875	0.177875	0.177875
19.47	0.178147	0.178147	0.178147	0.178147	0.178147
19.48	0.1784	0.1784	0.1784	0.1784	0.1784
19.49	0.178636	0.178636	0.178636	0.178636	0.178636
19.5	0.178854	0.178854	0.178854	0.178854	0.178854
19.51	0.179054	0.179054	0.179054	0.179054	0.179054
19.52	0.179235	0.179235	0.179235	0.179235	0.179235
19.53	0.179399	0.179399	0.179399	0.179399	0.179399
19.54	0.179545	0.179545	0.179545	0.179545	0.179545
19.55	0.179673	0.179673	0.179673	0.179673	0.179673
19.56	0.179782	0.179782	0.179782	0.179782	0.179782
19.57	0.179874	0.179874	0.179874	0.179874	0.179874
19.58	0.179948	0.179948	0.179948	0.179948	0.179948
19.59	0.180003	0.180003	0.180003	0.180003	0.180003
19.6	0.180041	0.180041	0.180041	0.180041	0.180041
19.61	0.18006	0.18006	0.18006	0.18006	0.18006
19.62	0.180062	0.180062	0.180062	0.180062	0.180062
19.63	0.180045	0.180045	0.180045	0.180045	0.180045
19.64	0.180011	0.180011	0.180011	0.180011	0.180011
19.65	0.179959	0.179959	0.179959	0.179959	0.179959
19.66	0.179888	0.179888	0.179888	0.179888	0.179888
19.67	0.1798	0.1798	0.1798	0.1798	0.1798
19.68	0.179694	0.179694	0.179694	0.179694	0.179694
19.69	0.179569	0.179569	0.179569	0.179569	0.179569
19.7	0.179427	0.179427	0.179427	0.179427	0.179427
19.71	0.179267	0.179267	0.179267	0.179267	0.179267
19.72	0.17909	0.17909	0.17909	0.17909	0.17909
19.73	0.178894	0.178894	0.178894	0.178894	0.178894
19.74	0.178681	0.178681	0.178681	0.178681	0.178681
19.75	0.178449	0.178449	0.178449	0.178449	0.178449
19.76	0.178201	0.178201	0.178201	0.178201	0.178201
19.77	0.177934	0.177934	0.177934	0.177934	0.177934
19.78	0.17765	0.17765	0.17765	0.17765	0.17765
19.79	0.177348	0.177348	0.177348	0.177348	0.177348
19.8	0.177029	0.177029	0.177029	0.177029	0.177029
19.81	0.176692	0.176692	0.176692	0.176692	0.176692
19.82	0.176337	0.176337	0.176337	0.176337	0.176337
19.83	0.175965	0.175965	0.175965	0.175965	0.175965
19.84	0.175576	0.175576	0.175576	0.175576	0.175576
19.85	0.17517	0.17517	0.17517	0.17517	0.17517
19.86	0.174746	0.174746	0.174746	0.174746	0.174746
19.87	0.174304	0.174304	0.174304	0.174304	0.174304
19.88	0.173846	0.173846	0.173846	0.173846	0.173846
19.89	0.17337	0.17337	0.17337	0.17337	0.17337
19.9	0.172878	0.172878	0.172878	0.172878	0.172878
19.91	0.172368	0.172368	0.172368	0.172368	0.172368
19.92	0.171841	0.171841	0.171841	0.171841	0.171841
19.93	0.171298	0.171298	0.171298	0.171298	0.171298
19.94	0.170737	0.170737	0.170737	0.170737	0.170737
19.95	0.17016	0.17016	0.17016	0.17016	0.17016
19.96	0.169566	0.169566	0.169566	0.169566	0.169566
19.97	0.168956	0.168956	0.168956	0.168956	0.168956
19.98	0.168328	0.168328	0.168328	0.168328	0.168328
19.99	0.167685	0.167685	0.167685	0.167685	0.167685
