x	res0	res1	res2	res3	func
17.49	0.0861608	0.0861608	0.0861608	0.0861608	0.0861608
17.5	0.0844338	0.0844338	0.0844338	0.0844338	0.0844338
17.51	0.0826995	0.0826995	0.0826995	0.0826995	0.0826995
17.52	0.080958	0.080958	0.080958	0.080958	0.080958
17.53	0.0792095	0.0792095	0.0792095	0.0792095	0.0792095
17.54	0.0774542	0.0774542	0.0774542	0.0774542	0.0774542
17.55	0.0756922	0.0756922	0.0756922	0.0756922	0.0756922
17.56	0.0739238	0.0739238	0.0739238	0.0739238	0.0739238
17.57	0.0721491	0.0721491	0.0721491	0.0721491	0.0721491
17.58	0.0703682	0.0703682	0.0703682	0.0703682	0.0703682
17.59	0.0685815	0.0685815	0.0685815	0.0685815	0.0685815
17.6	0.066789	0.066789	0.066789	0.066789	0.066789
17.61	0.0649909	0.0649909	0.0649909	0.0649909	0.0649909
17.62	0.0631874	0.0631874	0.0631874	0.0631874	0.0631874
17.63	0.0613787	0.0613787	0.0613787	0.0613787	0.0613787
17.64	0.059565	0.059565	0.059565	0.059565	0.059565
17.65	0.0577464	0.0577464	0.0577464	0.0577464	0.0577464
17.66	0.0559232	0.0559232	0.0559232	0.0559232	0.0559232
17.67	0.0540955	0.0540955	0.0540955	0.0540955	0.0540955
17.68	0.0522635	0.0522635	0.0522635	0.0522635	0.0522635
17.69	0.0504273	0.0504273	0.0504273	0.0504273	0.0504273
17.7	0.0485872	0.0485872	0.0485872	0.0485872	0.0485872
17.71	0.0467434	0.0467434	0.0467434	0.0467434	0.0467434
17.72	0.044896	0.044896	0.044896	0.044896	0.044896
17.73	0.0430452	0.0430452	0.0430452	0.0430452	0.0430452
17.74	0.0411911	0.0411911	0.0411911	0.0411911	0.0411911
17.75	0.0393341	0.0393341	0.0393341	0.0393341	0.0393341
17.76	0.0374742	0.0374742	0.0374742	0.0374742	0.0374742
17.77	0.0356117	0.0356117	0.0356117	0.0356117	0.0356117
17.78	0.0337467	0.0337467	0.0337467	0.0337467	0.0337467
17.79	0.0318795	0.0318795	0.0318795	0.0318795	0.0318795
17.8	0.0300101	0.0300101	0.0300101	0.0300101	0.0300101
17.81	0.0281388	0.0281388	0.0281388	0.0281388	0.0281388
17.82	0.0262658	0.0262658	0.0262658	0.0262658	0.0262658
17.83	0.0243913	0.0243913	0.0243913	0.0243913	0.0243913
17.84	0.0225154	0.0225154	0.0225154	0.0225154	0.0225154
17.85	0.0206383	0.0206383	0.0206383	0.0206383	0.0206383
17.86	0.0187602	0.0187602	0.0187602	0.0187602	0.0187602
17.87	0.0168814	0.0168814	0.0168814	0.0168814	0.0168814
17.88	0.0150019	0.0150019	0.0150019	0.0150019	0.0150019
17.89	0.013122	0.013122	0.013122	0.013122	0.013122
17.9	0.0112418	0.0112418	0.0112418	0.0112418	0.0112418
17.91	0.00936161	0.00936161	0.00936161	0.00936161	0.00936161
17.92	0.00748152	0.00748152	0.00748152	0.00748152	0.00748152
17.93	0.00560174	0.00560174	0.00560174	0.00560174	0.00560174
17.94	0.00372246	0.00372246	0.00372246	0.00372246	0.00372246
17.95	0.00184385	0.00184385	0.00184385	0.00184385	0.00184385
17.96	-3.38854e-05	-3.38854e-05	-3.38854e-05	-3.38853e-05	-3.38854e-05
17.97	-0.00191058	-0.00191058	-0.00191058	-0.00191058	-0.00191058
17.98	-0.00378603	-0.00378603	-0.00378603	-0.00378603	-0.00378603
17.99	-0.00566007	-0.00566007	-0.00566007	-0.00566007	-0.00566007
18	-0.00753251	-0.00753251	-0.00753251	-0.00753251	-0.00753251
18.01	-0.00940317	-0.00940317	-0.00940317	-0.00940317	-0.00940317
18.02	-0.0112719	-0.0112719	-0.0112719	-0.0112719	-0.0112719
18.03	-0.0131384	-0.0131384	-0.0131384	-0.0131384	-0.0131384
18.04	-0.0150026	-0.0150026	-0.0150026	-0.0150026	-0.0150026
18.05	-0.0168643	-0.0168643	-0.0168643	-0.0168643	-0.0168643
18.06	-0.0187233	-0.0187233	-0.0187233	-0.0187233	-0.0187233
18.07	-0.0205794	-0.0205794	-0.0205794	-0.0205794	-0.0205794
18.08	-0.0224325	-0.0224325	-0.0224325	-0.0224325	-0.0224325
18.09	-0.0242823	-0.0242823	-0.0242823	-0.0242823	-0.0242823
18.1	-0.0261287	-0.0261287	-0.0261287	-0.0261287	-0.0261287
18.11	-0.0279715	-0.0279715	-0.0279715	-0.0279715	-0.0279715
18.12	-0.0298105	-0.0298105	-0.0298105	-0.0298105	-0.0298105
18.13	-0.0316456	-0.0316456	-0.0316456	-0.0316456	-0.0316456
18.14	-0.0334765	-0.0334765	-0.0334765	-0.0334765	-0.0334765
18.15	-0.0353031	-0.0353031	-0.0353031	-0.0353031	-0.0353031
18.16	-0.0371252	-0.0371252	-0.0371252	-0.0371252	-0.0371252
18.17	-0.0389427	-0.0389427	-0.0389427	-0.0389427	-0.0389427
18.18	-0.0407553	-0.0407553	-0.0407553	-0.0407553	-0.0407553
18.19	-0.0425629	-0.0425629	-0.0425629	-0.0425629	-0.0425629
18.2	-0.0443653	-0.0443653	-0.0443653	-0.0443653	-0.0443653
18.21	-0.0461623	-0.0461623	-0.0461623	-0.0461623	-0.0461623
18.22	-0.0479537	-0.0479537	-0.0479537	-0.0479537	-0.0479537
18.23	-0.0497395	-0.0497395	-0.0497395	-0.0497395	-0.0497395
18.24	-0.0515193	-0.0515193	-0.0515193	-0.0515193	-0.0515193
18.25	-0.0532931	-0.0532931	-0.0532931	-0.0532931	-0.0532931
18.26	-0.0550607	-0.0550607	-0.0550607	-0.0550607	-0.0550607
18.27	-0.0568218	-0.0568218	-0.0568218	-0.0568218	-0.0568218
18.28	-0.0585764	-0.0585764	-0.0585764	-0.0585764	-0.0585764
18.29	-0.0603242	-0.0603242	-0.0603242	-0.0603242	-0.0603242
18.3	-0.0620651	-0.0620651	-0.0620651	-0.0620651	-0.0620651
18.31	-0.063799	-0.063799	-0.063799	-0.063799	-0.063799
18.32	-0.0655255	-0.0655255	-0.0655255	-0.0655255	-0.0655255
18.33	-0.0672447	-0.0672447	-0.0672447	-0.0672447	-0.0672447
18.34	-0.0689563	-0.0689563	-0.0689563	-0.0689563	-0.0689563
18.35	-0.0706601	-0.0706601	-0.0706601	-0.0706601	-0.0706601
18.36	-0.0723561	-0.0723561	-0.0723561	-0.0723561	-0.0723561
18.37	-0.0740439	-0.0740439	-0.0740439	-0.0740439	-0.0740439
18.38	-0.0757236	-0.0757236	-0.0757236	-0.0757236	-0.0757236
18.39	-0.0773948	-0.0773948	-0.0773948	-0.0773948	-0.0773948
18.4	-0.0790575	-0.0790575	-0.0790575	-0.0790575	-0.0790575
18.41	-0.0807115	-0.0807115	-0.0807115	-0.0807115	-0.0807115
18.42	-0.0823566	-0.0823566	-0.0823566	-0.0823566	-0.0823566
18.43	-0.0839926	-0.0839926	-0.0839926	-0.0839926	-0.0839926
18.44	-0.0856195	-0.0856195	-0.0856195	-0.0856195	-0.0856195
18.45	-0.087237	-0.087237	-0.087237	-0.087237	-0.087237
18.46	-0.0888451	-0.0888451	-0.0888451	-0.0888451	-0.0888451
18.47	-0.0904435	-0.0904435	-0.0904435	-0.0904435	-0.0904435
18.48	-0.0920321	-0.0920321	-0.0920321	-0.0920321	-0.0920321
18.49	-0.0936107	-0.0936107	-0.0936107	-0.0936107	-0.0936107
18.5	-0.0951793	-0.0951793	-0.0951793	-0.0951793	-0.0951793
18.51	-0.0967376	-0.0967376	-0.0967376	-0.0967376	-0.0967376
18.52	-0.0982854	-0.0982854	-0.0982854	-0.0982854	-0.0982854
18.53	-0.0998228	-0.0998228	-0.0998228	-0.0998228	-0.0998228
18.54	-0.101349	-0.101349	-0.101349	-0.101349	-0.101349
18.55	-0.102865	-0.102865	-0.102865	-0.102865	-0.102865
18.56	-0.10437	-0.10437	-0.10437	-0.10437	-0.10437
18.57	-0.105864	-0.105864	-0.105864	-0.105864	-0.105864
18.58	-0.107346	-0.107346	-0.107346	-0.107346	-0.107346
18.59	-0.108817	-0.108817	-0.108817	-0.108817	-0.108817
18.6	-0.110277	-0.110277	-0.110277	-0.110277	-0.110277
18.61	-0.111725	-0.111725	-0.111725	-0.111725	-0.111725
18.62	-0.113161	-0.113161	-0.113161	-0.113161	-0.113161
18.63	-0.114585	-0.114585	-0.114585	-0.114585	-0.114585
18.64	-0.115997	-0.115997	-0.115997	-0.115997	-0.115997
18.65	-0.117396	-0.117396	-0.117396	-0.117396	-0.117396
18.66	-0.118784	-0.118784	-0.118784	-0.118784	-0.118784
18.67	-0.120159	-0.120159	-0.120159	-0.120159	-0.120159
18.68	-0.121521	-0.121521	-0.121521	-0.121521	-0.121521
18.69	-0.12287	-0.12287	-0.12287	-0.12287	-0.12287
18.7	-0.124207	-0.124207	-0.124207	-0.124207	-0.124207
18.71	-0.125531	-0.125531	-0.125531	-0.125531	-0.125531
18.72	-0.126841	-0.126841	-0.126841	-0.126841	-0.126841
18.73	-0.128139	-0.128139	-0.128139	-0.128139	-0.128139
18.74	-0.129423	-0.129423	-0.129423	-0.129423	-0.129423
18.75	-0.130693	-0.130693	-0.130693	-0.130693	-0.130693
18.76	-0.13195	-0.13195	-0.13195	-0.13195	-0.13195
18.77	-0.133193	-0.133193	-0.133193	-0.133193	-0.133193
18.78	-0.134423	-0.134423	-0.134423	-0.134423	-0.134423
18.79	-0.135638	-0.135638	-0.135638	-0.135638	-0.135638
18.8	-0.13684	-0.13684	-0.13684	-0.13684	-0.13684
18.81	-0.138027	-0.138027	-0.138027	-0.138027	-0.138027
18.82	-0.1392	-0.1392	-0.1392	-0.1392	-0.1392
18.83	-0.140358	-0.140358	-0.140358	-0.140358	-0.140358
18.84	-0.141502	-0.141502	-0.141502	-0.141502	-0.141502
18.85	-0.142632	-0.142632	-0.142632	-0.142632	-0.142632
18.86	-0.143747	-0.143747	-0.143747	-0.143747	-0.143747
18.87	-0.144847	-0.144847	-0.144847	-0.144847	-0.144847
18.88	-0.145932	-0.145932	-0.145932	-0.145932	-0.145932
18.89	-0.147002	-0.147002	-0.147002	-0.147002	-0.147002
18.9	-0.148057	-0.148057	-0.148057	-0.148057	-0.148057
18.91	-0.149097	-0.149097	-0.149097	-0.149097	-0.149097
18.92	-0.150121	-0.150121	-0.150121	-0.150121	-0.150121
18.93	-0.15113	-0.15113	-0.15113	-0.15113	-0.15113
18.94	-0.152124	-0.152124	-0.152124	-0.152124	-0.152124
18.95	-0.153102	-0.153102	-0.153102	-0.153102	-0.153102
18.96	-0.154064	-0.154064	-0.154064	-0.154064	-0.154064
18.97	-0.155011	-0.155011	-0.155011	-0.155011	-0.155011
18.98	-0.155942	-0.155942	-0.155942	-0.155942	-0.155942
18.99	-0.156857	-0.156857	-0.156857	-0.156857	-0.156857
19	-0.157756	-0.157756	-0.157756	-0.157756	-0.157756
19.01	-0.158639	-0.158639	-0.158639	-0.158639	-0.158639
19.02	-0.159506	-0.159506	-0.159506	-0.159506	-0.159506
19.03	-0.160356	-0.160356	-0.160356	-0.160356	-0.160356
19.04	-0.16119	-0.16119	-0.16119	-0.16119	-0.16119
19.05	-0.162008	-0.162008	-0.162008	-0.162008	-0.162008
19.06	-0.16281	-0.16281	-0.16281	-0.16281	-0.16281
19.07	-0.163594	-0.163594	-0.163594	-0.163594	-0.163594
19.08	-0.164363	-0.164363	-0.164363	-0.164363	-0.164363
19.09	-0.165114	-0.165114	-0.165114	-0.165114	-0.165114
19.1	-0.165849	-0.165849	-0.165849	-0.165849	-0.165849
19.11	-0.166568	-0.166568	-0.166568	-0.166568	-0.166568
19.12	-0.167269	-0.167269	-0.167269	-0.167269	-0.167269
19.13	-0.167953	-0.167953	-0.167953	-0.167953	-0.167953
19.14	-0.168621	-0.168621	-0.168621	-0.168621	-0.168621
19.15	-0.169271	-0.169271	-0.169271	-0.169271	-0.169271
19.16	-0.169904	-0.169904	-0.169904	-0.169904	-0.169904
19.17	-0.170521	-0.170521	-0.170521	-0.170521	-0.170521
19.18	-0.17112	-0.17112	-0.17112	-0.17112	-0.17112
19.19	-0.171701	-0.171701	-0.171701	-0.171701	-0.171701
19.2	-0.172266	-0.172266	-0.172266	-0.172266	-0.172266
19.21	-0.172813	-0.172813	-0.172813	-0.172813	-0.172813
19.22	-0.173343	-0.173343	-0.173343	-0.173343	-0.173343
19.23	-0.173855	-0.173855	-0.173855	-0.173855	-0.173855
19.24	-0.17435	-0.17435	-0.17435	-0.17435	-0.17435
19.25	-0.174828	-0.174828	-0.174828	-0.174828	-0.174828
19.26	-0.175288	-0.175288	-0.175288	-0.175288	-0.175288
19.27	-0.17573	-0.17573	-0.17573	-0.17573	-0.17573
19.28	-0.176155	-0.176155	-0.176155	-0.176155	-0.176155
19.29	-0.176562	-0.176562	-0.176562	-0.176562	-0.176562
19.3	-0.176951	-0.176951	-0.176951	-0.176951	-0.176951
19.31	-0.177323	-0.177323	-0.177323	-0.177323	-0.177323
19.32	-0.177677	-0.177677	-0.177677	-0.177677	-0.177677
19.33	-0.178013	-0.178013	-0.178013	-0.178013	-0.178013
19.34	-0.178331	-0.178331	-0.178331	-0.178331	-0.178331
19.35	-0.178632	-0.178632	-0.178632	-0.178632	-0.178632
19.36	-0.178915	-0.178915	-0.178915	-0.178915	-0.178915
19.37	-0.17918	-0.17918	-0.17918	-0.17918	-0.17918
19.38	-0.179427	-0.179427	-0.179427	-0.179427	-0.179427
19.39	-0.179656	-0.179656	-0.179656	-0.179656	-0.179656
19.4	-0.179867	-0.179867	-0.179867	-0.179867	-0.179867
19.41	-0.180061	-0.180061	-0.180061	-0.180061	-0.180061
19.42	-0.180236	-0.180236	-0.180236	-0.180236	-0.180236
19.43	-0.180394	-0.180394	-0.180394	-0.180394	-0.180394
19.44	-0.180534	-0.180534	-0.180534	-0.180534	-0.180534
19.45	-0.180655	-0.180655	-0.180655	-0.180655	-0.180655
19.46	-0.180759	-0.180759	-0.180759	-0.180759	-0.180759
19.47	-0.180845	-0.180845	-0.180845	-0.180845	-0.180845
19.48	-0.180913	-0.180913	-0.180913	-0.180913	-0.180913
19.49	-0.180963	-0.180963	-0.180963	-0.180963	-0.180963
19.5	-0.180995	-0.180995	-0.180995	-0.180995	-0.180995
19.51	-0.181009	-0.181009	-0.181009	-0.181009	-0.181009
19.52	-0.181006	-0.181006	-0.181006	-0.181006	-0.181006
19.53	-0.180984	-0.180984	-0.180984	-0.180984	-0.180984
19.54	-0.180944	-0.180944	-0.180944	-0.180944	-0.180944
19.55	-0.180887	-0.180887	-0.180887	-0.180887	-0.180887
19.56	-0.180812	-0.180812	-0.180812	-0.180812	-0.180812
19.57	-0.180719	-0.180719	-0.180719	-0.180719	-0.180719
19.58	-0.180608	-0.180608	-0.180608	-0.180608	-0.180608
19.59	-0.180479	-0.180479	-0.180479	-0.180479	-0.180479
19.6	-0.180332	-0.180332	-0.180332	-0.180332	-0.180332
19.61	-0.180168	-0.180168	-0.180168	-0.180168	-0.180168
19.62	-0.179986	-0.179986	-0.179986	-0.179986	-0.179986
19.63	-0.179786	-0.179786	-0.179786	-0.179786	-0.179786
19.64	-0.179569	-0.179569	-0.179569	-0.179569	-0.179569
19.65	-0.179333	-0.179333	-0.179333	-0.179333	-0.179333
19.66	-0.179081	-0.179081	-0.179081	-0.179081	-0.179081
19.67	-0.17881	-0.17881	-0.17881	-0.17881	-0.17881
19.68	-0.178522	-0.178522	-0.178522	-0.178522	-0.178522
19.69	-0.178217	-0.178217	-0.178217	-0.178217	-0.178217
19.7	-0.177894	-0.177894	-0.177894	-0.177894	-0.177894
19.71	-0.177554	-0.177554	-0.177554	-0.177554	-0.177554
19.72	-0.177196	-0.177196	-0.177196	-0.177196	-0.177196
19.73	-0.176821	-0.176821	-0.176821	-0.176821	-0.176821
19.74	-0.176429	-0.176429	-0.176429	-0.176429	-0.176429
19.75	-0.176019	-0.176019	-0.176019	-0.176019	-0.176019
19.76	-0.175592	-0.175592	-0.175592	-0.175592	-0.175592
19.77	-0.175148	-0.175148	-0.175148	-0.175148	-0.175148
19.78	-0.174687	-0.174687	-0.174687	-0.174687	-0.174687
19.79	-0.174209	-0.174209	-0.174209	-0.174209	-0.174209
19.8	-0.173714	-0.173714	-0.173714	-0.173714	-0.173714
19.81	-0.173202	-0.173202	-0.173202	-0.173202	-0.173202
19.82	-0.172673	-0.172673	-0.172673	-0.172673	-0.172673
19.83	-0.172127	-0.172127	-0.172127	-0.172127	-0.172127
19.84	-0.171564	-0.171564	-0.171564	-0.171564	-0.171564
19.85	-0.170985	-0.170985	-0.170985	-0.170985	-0.170985
19.86	-0.170389	-0.170389	-0.170389	-0.170389	-0.170389
19.87	-0.169777	-0.169777	-0.169777	-0.169777	-0.169777
19.88	-0.169148	-0.169148	-0.169148	-0.169148	-0.169148
19.89	-0.168503	-0.168503	-0.168503	-0.168503	-0.168503
19.9	-0.167841	-0.167841	-0.167841	-0.167841	-0.167841
19.91	-0.167163	-0.167163	-0.167163	-0.167163	-0.167163
19.92	-0.166469	-0.166469	-0.166469	-0.166469	-0.166469
19.93	-0.165758	-0.165758	-0.165758	-0.165758	-0.165758
19.94	-0.165032	-0.165032	-0.165032	-0.165032	-0.165032
19.95	-0.16429	-0.16429	-0.16429	-0.16429	-0.16429
19.96	-0.163531	-0.163531	-0.163531	-0.163531	-0.163531
19.97	-0.162757	-0.162757	-0.162757	-0.162757	-0.162757
19.98	-0.161968	-0.161968	-0.161968	-0.161968	-0.161968
19.99	-0.161162	-0.161162	-0.161162	-0.161162	-0.161162
