x	math	gsl	my
0.0001	9.21028	9.21028	-nan
0.0011	6.81181	6.81181	-nan
0.0021	6.16461	6.16461	-nan
0.0031	5.77457	5.77457	-nan
0.0041	5.49442	5.49442	-nan
0.0051	5.27559	5.27559	-nan
0.0061	5.09598	5.09598	-nan
0.0071	4.9436	4.9436	-nan
0.0081	4.81127	4.81127	-nan
0.0091	4.6943	4.6943	-nan
0.0101	4.58947	4.58947	-nan
0.0111	4.4945	4.4945	-nan
0.0121	4.40769	4.40769	-nan
0.0131	4.32772	4.32772	-nan
0.0141	4.2536	4.2536	-nan
0.0151	4.18453	4.18453	-nan
0.0161	4.11985	4.11985	-nan
0.0171	4.05904	4.05904	-nan
0.0181	4.00166	4.00166	-nan
0.0191	3.94734	3.94734	-nan
0.0201	3.89576	3.89576	-nan
0.0211	3.84667	3.84667	-nan
0.0221	3.79982	3.79982	-nan
0.0231	3.75502	3.75502	-nan
0.0241	3.7121	3.7121	-nan
0.0251	3.67091	3.67091	-nan
0.0261	3.63131	3.63131	-nan
0.0271	3.59318	3.59318	-nan
0.0281	3.55641	3.55641	-nan
0.0291	3.52091	3.52091	-nan
0.0301	3.48659	3.48659	-nan
0.0311	3.45338	3.45338	-nan
0.0321	3.42121	3.42121	-nan
0.0331	3.39	3.39	-nan
0.0341	3.35972	3.35972	-nan
0.0351	3.33029	3.33029	-nan
0.0361	3.30168	3.30168	-nan
0.0371	3.27384	3.27384	-nan
0.0381	3.24672	3.24672	-nan
0.0391	3.2203	3.2203	-nan
0.0401	3.19453	3.19453	-nan
0.0411	3.16939	3.16939	-nan
0.0421	3.14484	3.14484	-nan
0.0431	3.12085	3.12085	-nan
0.0441	3.09741	3.09741	-nan
0.0451	3.07448	3.07448	-nan
0.0461	3.05204	3.05204	-nan
0.0471	3.03008	3.03008	-nan
0.0481	3.00857	3.00857	-nan
0.0491	2.98749	2.98749	-nan
0.0501	2.96683	2.96683	-nan
0.0511	2.94657	2.94657	-nan
0.0521	2.9267	2.9267	-nan
0.0531	2.90719	2.90719	-nan
0.0541	2.88804	2.88804	-nan
0.0551	2.86923	2.86923	-nan
0.0561	2.85076	2.85076	-nan
0.0571	2.8326	2.8326	-nan
0.0581	2.81475	2.81475	-nan
0.0591	2.7972	2.7972	-nan
0.0601	2.77994	2.77994	-nan
0.0611	2.76296	2.76296	-nan
0.0621	2.74624	2.74624	-nan
0.0631	2.72979	2.72979	-nan
0.0641	2.71359	2.71359	-nan
0.0651	2.69763	2.69763	-nan
0.0661	2.68192	2.68192	-nan
0.0671	2.66643	2.66643	-nan
0.0681	2.65116	2.65116	-nan
0.0691	2.63612	2.63612	-nan
0.0701	2.62128	2.62128	-nan
0.0711	2.60665	2.60665	-nan
0.0721	2.59222	2.59222	-nan
0.0731	2.57798	2.57798	-nan
0.0741	2.56393	2.56393	-nan
0.0751	2.55006	2.55006	-nan
0.0761	2.53638	2.53638	-nan
0.0771	2.52286	2.52286	-nan
0.0781	2.50952	2.50952	-nan
0.0791	2.49634	2.49634	-nan
0.0801	2.48333	2.48333	-nan
0.0811	2.47047	2.47047	-nan
0.0821	2.45776	2.45776	-nan
0.0831	2.44521	2.44521	-nan
0.0841	2.4328	2.4328	-nan
0.0851	2.42053	2.42053	-nan
0.0861	2.4084	2.4084	-nan
0.0871	2.39641	2.39641	-nan
0.0881	2.38455	2.38455	-nan
0.0891	2.37283	2.37283	-nan
0.0901	2.36123	2.36123	-nan
0.0911	2.34975	2.34975	-nan
0.0921	2.3384	2.3384	2.38243
0.0931	2.32717	2.32717	2.30601
0.0941	2.31605	2.31605	2.26219
0.0951	2.30505	2.30505	2.2304
0.0961	2.29416	2.29416	2.20492
0.0971	2.28338	2.28338	2.18331
0.0981	2.2727	2.2727	2.16434
0.0991	2.26214	2.26214	2.14728
0.1001	2.25167	2.25167	2.13165
0.1011	2.24131	2.24131	2.11715
0.1021	2.23104	2.23104	2.10355
0.1031	2.22088	2.22088	2.09071
0.1041	2.21081	2.21081	2.07849
0.1051	2.20083	2.20083	2.06681
0.1061	2.19094	2.19094	2.05559
0.1071	2.18115	2.18115	2.04477
0.1081	2.17144	2.17144	2.03431
0.1091	2.16182	2.16182	2.02416
0.1101	2.15229	2.15229	2.0143
0.1111	2.14284	2.14284	2.00469
0.1121	2.13347	2.13347	1.99531
0.1131	2.12418	2.12418	1.98614
0.1141	2.11497	2.11497	1.97717
0.1151	2.10585	2.10585	1.96837
0.1161	2.09679	2.09679	1.95975
0.1171	2.08782	2.08782	1.95127
0.1181	2.07891	2.07891	1.94294
0.1191	2.07008	2.07008	1.93474
0.1201	2.06133	2.06133	1.92667
0.1211	2.05264	2.05264	1.91872
0.1221	2.04402	2.04402	1.91088
0.1231	2.03548	2.03548	1.90315
0.1241	2.02699	2.02699	1.89552
0.1251	2.01858	2.01858	1.88798
0.1261	2.01023	2.01023	1.88053
0.1271	2.00195	2.00195	1.87317
0.1281	1.99372	1.99372	1.8659
0.1291	1.98556	1.98556	1.8587
0.1301	1.97747	1.97747	1.85158
0.1311	1.96943	1.96943	1.84453
0.1321	1.96145	1.96145	1.83755
0.1331	1.95353	1.95353	1.83064
0.1341	1.94567	1.94567	1.8238
0.1351	1.93786	1.93786	1.81702
0.1361	1.93012	1.93012	1.8103
0.1371	1.92242	1.92242	1.80363
0.1381	1.91478	1.91478	1.79703
0.1391	1.9072	1.9072	1.79048
0.1401	1.89967	1.89967	1.78399
0.1411	1.89219	1.89219	1.77754
0.1421	1.88476	1.88476	1.77115
0.1431	1.87738	1.87738	1.7648
0.1441	1.87006	1.87006	1.75851
0.1451	1.86278	1.86278	1.75226
0.1461	1.85555	1.85555	1.74606
0.1471	1.84837	1.84837	1.7399
0.1481	1.84124	1.84124	1.73378
0.1491	1.83415	1.83415	1.72771
0.1501	1.82711	1.82711	1.72167
0.1511	1.82012	1.82012	1.71568
0.1521	1.81317	1.81317	1.70973
0.1531	1.80627	1.80627	1.70381
0.1541	1.79941	1.79941	1.69794
0.1551	1.79259	1.79259	1.6921
0.1561	1.78582	1.78582	1.68629
0.1571	1.77908	1.77908	1.68053
0.1581	1.7724	1.7724	1.67479
0.1591	1.76575	1.76575	1.6691
0.1601	1.75914	1.75914	1.66343
0.1611	1.75257	1.75257	1.6578
0.1621	1.74605	1.74605	1.6522
0.1631	1.73956	1.73956	1.64663
0.1641	1.73311	1.73311	1.6411
0.1651	1.7267	1.7267	1.63559
0.1661	1.72033	1.72033	1.63012
0.1671	1.71399	1.71399	1.62467
0.1681	1.7077	1.7077	1.61925
0.1691	1.70143	1.70143	1.61387
0.1701	1.69521	1.69521	1.60851
0.1711	1.68902	1.68902	1.60318
0.1721	1.68287	1.68287	1.59787
0.1731	1.67675	1.67675	1.5926
0.1741	1.67067	1.67067	1.58735
0.1751	1.66462	1.66462	1.58213
0.1761	1.6586	1.6586	1.57693
0.1771	1.65262	1.65262	1.57176
0.1781	1.64667	1.64667	1.56661
0.1791	1.64076	1.64076	1.56149
0.1801	1.63487	1.63487	1.5564
0.1811	1.62902	1.62902	1.55133
0.1821	1.6232	1.6232	1.54628
0.1831	1.61742	1.61742	1.54126
0.1841	1.61166	1.61166	1.53625
0.1851	1.60593	1.60593	1.53128
0.1861	1.60024	1.60024	1.52632
0.1871	1.59457	1.59457	1.52139
0.1881	1.58894	1.58894	1.51648
0.1891	1.58333	1.58333	1.5116
0.1901	1.57775	1.57775	1.50673
0.1911	1.57221	1.57221	1.50189
0.1921	1.56669	1.56669	1.49707
0.1931	1.5612	1.5612	1.49227
0.1941	1.55574	1.55574	1.48749
0.1951	1.5503	1.5503	1.48273
0.1961	1.54489	1.54489	1.47799
0.1971	1.53951	1.53951	1.47327
0.1981	1.53416	1.53416	1.46857
0.1991	1.52883	1.52883	1.4639
0.2001	1.52354	1.52354	1.45924
0.2011	1.51826	1.51826	1.4546
0.2021	1.51301	1.51301	1.44998
0.2031	1.50779	1.50779	1.44538
0.2041	1.5026	1.5026	1.4408
0.2051	1.49743	1.49743	1.43624
0.2061	1.49228	1.49228	1.43169
0.2071	1.48716	1.48716	1.42717
0.2081	1.48206	1.48206	1.42266
0.2091	1.47699	1.47699	1.41817
0.2101	1.47194	1.47194	1.4137
0.2111	1.46692	1.46692	1.40925
0.2121	1.46192	1.46192	1.40481
0.2131	1.45694	1.45694	1.40039
0.2141	1.45199	1.45199	1.39599
0.2151	1.44706	1.44706	1.39161
0.2161	1.44215	1.44215	1.38724
0.2171	1.43726	1.43726	1.38289
0.2181	1.4324	1.4324	1.37856
0.2191	1.42756	1.42756	1.37424
0.2201	1.42274	1.42274	1.36994
0.2211	1.41795	1.41795	1.36566
0.2221	1.41317	1.41317	1.36139
0.2231	1.40842	1.40842	1.35714
0.2241	1.40369	1.40369	1.3529
0.2251	1.39898	1.39898	1.34868
0.2261	1.39429	1.39429	1.34448
0.2271	1.38962	1.38962	1.34029
0.2281	1.38497	1.38497	1.33612
0.2291	1.38034	1.38034	1.33196
0.2301	1.37573	1.37573	1.32782
0.2311	1.37115	1.37115	1.32369
0.2321	1.36658	1.36658	1.31958
0.2331	1.36203	1.36203	1.31548
0.2341	1.3575	1.3575	1.3114
0.2351	1.353	1.353	1.30733
0.2361	1.34851	1.34851	1.30328
0.2371	1.34404	1.34404	1.29924
0.2381	1.33958	1.33958	1.29522
0.2391	1.33515	1.33515	1.29121
0.2401	1.33074	1.33074	1.28721
0.2411	1.32634	1.32634	1.28323
0.2421	1.32197	1.32197	1.27926
0.2431	1.31761	1.31761	1.27531
0.2441	1.31327	1.31327	1.27137
0.2451	1.30895	1.30895	1.26744
0.2461	1.30464	1.30464	1.26353
0.2471	1.30035	1.30035	1.25963
0.2481	1.29609	1.29609	1.25575
0.2491	1.29183	1.29183	1.25188
0.2501	1.2876	1.2876	1.24802
0.2511	1.28338	1.28338	1.24417
0.2521	1.27918	1.27918	1.24034
0.2531	1.275	1.275	1.23652
0.2541	1.27083	1.27083	1.23271
0.2551	1.26668	1.26668	1.22892
0.2561	1.26255	1.26255	1.22514
0.2571	1.25843	1.25843	1.22137
0.2581	1.25433	1.25433	1.21762
0.2591	1.25025	1.25025	1.21387
0.2601	1.24618	1.24618	1.21014
0.2611	1.24213	1.24213	1.20642
0.2621	1.23809	1.23809	1.20272
0.2631	1.23407	1.23407	1.19903
0.2641	1.23007	1.23007	1.19535
0.2651	1.22608	1.22608	1.19168
0.2661	1.2221	1.2221	1.18802
0.2671	1.21814	1.21814	1.18437
0.2681	1.2142	1.2142	1.18074
0.2691	1.21027	1.21027	1.17712
0.2701	1.20636	1.20636	1.17351
0.2711	1.20246	1.20246	1.16991
0.2721	1.19858	1.19858	1.16633
0.2731	1.19471	1.19471	1.16275
0.2741	1.19085	1.19085	1.15919
0.2751	1.18701	1.18701	1.15564
0.2761	1.18319	1.18319	1.1521
0.2771	1.17938	1.17938	1.14857
0.2781	1.17558	1.17558	1.14505
0.2791	1.1718	1.1718	1.14155
0.2801	1.16803	1.16803	1.13805
0.2811	1.16427	1.16427	1.13457
0.2821	1.16053	1.16053	1.13109
0.2831	1.1568	1.1568	1.12763
0.2841	1.15309	1.15309	1.12418
0.2851	1.14939	1.14939	1.12074
0.2861	1.1457	1.1457	1.11731
0.2871	1.14203	1.14203	1.11389
0.2881	1.13837	1.13837	1.11048
0.2891	1.13472	1.13472	1.10708
0.2901	1.13109	1.13109	1.1037
0.2911	1.12746	1.12746	1.10032
0.2921	1.12386	1.12386	1.09695
0.2931	1.12026	1.12026	1.0936
0.2941	1.11668	1.11668	1.09025
0.2951	1.11311	1.11311	1.08692
0.2961	1.10955	1.10955	1.08359
0.2971	1.10601	1.10601	1.08028
0.2981	1.10247	1.10247	1.07697
0.2991	1.09896	1.09896	1.07368
0.3001	1.09545	1.09545	1.07039
0.3011	1.09195	1.09195	1.06712
0.3021	1.08847	1.08847	1.06386
0.3031	1.085	1.085	1.0606
0.3041	1.08154	1.08154	1.05736
0.3051	1.07809	1.07809	1.05412
0.3061	1.07466	1.07466	1.0509
0.3071	1.07123	1.07123	1.04768
0.3081	1.06782	1.06782	1.04447
0.3091	1.06442	1.06442	1.04128
0.3101	1.06103	1.06103	1.03809
0.3111	1.05766	1.05766	1.03491
0.3121	1.05429	1.05429	1.03175
0.3131	1.05094	1.05094	1.02859
0.3141	1.0476	1.0476	1.02544
0.3151	1.04426	1.04426	1.0223
0.3161	1.04094	1.04094	1.01917
0.3171	1.03763	1.03763	1.01605
0.3181	1.03434	1.03434	1.01293
0.3191	1.03105	1.03105	1.00983
0.3201	1.02777	1.02777	1.00674
0.3211	1.02451	1.02451	1.00365
0.3221	1.02125	1.02125	1.00058
0.3231	1.01801	1.01801	0.997509
0.3241	1.01478	1.01478	0.994451
0.3251	1.01156	1.01156	0.991402
0.3261	1.00834	1.00834	0.988362
0.3271	1.00514	1.00514	0.985331
0.3281	1.00195	1.00195	0.982308
0.3291	0.998771	0.998771	0.979295
0.3301	0.995601	0.995601	0.97629
0.3311	0.992441	0.992441	0.973293
0.3321	0.989291	0.989291	0.970305
0.3331	0.986152	0.986152	0.967326
0.3341	0.983022	0.983022	0.964355
0.3351	0.979903	0.979903	0.961393
0.3361	0.976794	0.976794	0.958439
0.3371	0.973694	0.973694	0.955494
0.3381	0.970605	0.970605	0.952557
0.3391	0.967525	0.967525	0.949629
0.3401	0.964456	0.964456	0.946709
0.3411	0.961395	0.961395	0.943797
0.3421	0.958345	0.958345	0.940893
0.3431	0.955304	0.955304	0.937997
0.3441	0.952273	0.952273	0.93511
0.3451	0.949251	0.949251	0.932231
0.3461	0.946239	0.946239	0.92936
0.3471	0.943236	0.943236	0.926497
0.3481	0.940243	0.940243	0.923642
0.3491	0.937259	0.937259	0.920795
0.3501	0.934284	0.934284	0.917956
0.3511	0.931319	0.931319	0.915125
0.3521	0.928362	0.928362	0.912302
0.3531	0.925415	0.925415	0.909487
0.3541	0.922477	0.922477	0.906679
0.3551	0.919548	0.919548	0.90388
0.3561	0.916628	0.916628	0.901088
0.3571	0.913717	0.913717	0.898304
0.3581	0.910815	0.910815	0.895527
0.3591	0.907921	0.907921	0.892758
0.3601	0.905037	0.905037	0.889997
0.3611	0.902161	0.902161	0.887244
0.3621	0.899294	0.899294	0.884498
0.3631	0.896436	0.896436	0.88176
0.3641	0.893586	0.893586	0.879029
0.3651	0.890745	0.890745	0.876305
0.3661	0.887912	0.887912	0.873589
0.3671	0.885089	0.885089	0.870881
0.3681	0.882273	0.882273	0.86818
0.3691	0.879466	0.879466	0.865486
0.3701	0.876667	0.876667	0.8628
0.3711	0.873877	0.873877	0.860121
0.3721	0.871095	0.871095	0.857449
0.3731	0.868321	0.868321	0.854784
0.3741	0.865556	0.865556	0.852127
0.3751	0.862799	0.862799	0.849477
0.3761	0.86005	0.86005	0.846834
0.3771	0.857309	0.857309	0.844198
0.3781	0.854576	0.854576	0.841569
0.3791	0.851851	0.851851	0.838948
0.3801	0.849134	0.849134	0.836333
0.3811	0.846425	0.846425	0.833725
0.3821	0.843724	0.843724	0.831125
0.3831	0.841031	0.841031	0.828531
0.3841	0.838346	0.838346	0.825945
0.3851	0.835668	0.835668	0.823365
0.3861	0.832999	0.832999	0.820792
0.3871	0.830337	0.830337	0.818226
0.3881	0.827683	0.827683	0.815667
0.3891	0.825036	0.825036	0.813114
0.3901	0.822397	0.822397	0.810569
0.3911	0.819766	0.819766	0.80803
0.3921	0.817142	0.817142	0.805498
0.3931	0.814526	0.814526	0.802972
0.3941	0.811918	0.811918	0.800454
0.3951	0.809317	0.809317	0.797942
0.3961	0.806723	0.806723	0.795436
0.3971	0.804137	0.804137	0.792937
0.3981	0.801558	0.801558	0.790445
0.3991	0.798986	0.798986	0.787959
0.4001	0.796422	0.796422	0.78548
0.4011	0.793865	0.793865	0.783007
0.4021	0.791315	0.791315	0.780541
0.4031	0.788772	0.788772	0.778082
0.4041	0.786237	0.786237	0.775628
0.4051	0.783709	0.783709	0.773181
0.4061	0.781188	0.781188	0.770741
0.4071	0.778673	0.778673	0.768307
0.4081	0.776166	0.776166	0.765879
0.4091	0.773666	0.773666	0.763457
0.4101	0.771173	0.771173	0.761042
0.4111	0.768687	0.768687	0.758633
0.4121	0.766208	0.766208	0.75623
0.4131	0.763736	0.763736	0.753834
0.4141	0.761271	0.761271	0.751444
0.4151	0.758812	0.758812	0.74906
0.4161	0.756361	0.756361	0.746682
0.4171	0.753916	0.753916	0.74431
0.4181	0.751478	0.751478	0.741944
0.4191	0.749046	0.749046	0.739585
0.4201	0.746622	0.746622	0.737231
0.4211	0.744204	0.744204	0.734884
0.4221	0.741792	0.741792	0.732542
0.4231	0.739387	0.739387	0.730207
0.4241	0.736989	0.736989	0.727877
0.4251	0.734598	0.734598	0.725554
0.4261	0.732213	0.732213	0.723236
0.4271	0.729834	0.729834	0.720924
0.4281	0.727462	0.727462	0.718619
0.4291	0.725096	0.725096	0.716319
0.4301	0.722737	0.722737	0.714025
0.4311	0.720384	0.720384	0.711736
0.4321	0.718038	0.718038	0.709454
0.4331	0.715698	0.715698	0.707177
0.4341	0.713364	0.713364	0.704907
0.4351	0.711036	0.711036	0.702642
0.4361	0.708715	0.708715	0.700382
0.4371	0.7064	0.7064	0.698129
0.4381	0.704092	0.704092	0.695881
0.4391	0.701789	0.701789	0.693638
0.4401	0.699493	0.699493	0.691402
0.4411	0.697203	0.697203	0.689171
0.4421	0.694919	0.694919	0.686946
0.4431	0.692641	0.692641	0.684726
0.4441	0.690369	0.690369	0.682512
0.4451	0.688103	0.688103	0.680303
0.4461	0.685843	0.685843	0.6781
0.4471	0.683589	0.683589	0.675903
0.4481	0.681342	0.681342	0.67371
0.4491	0.6791	0.6791	0.671524
0.4501	0.676864	0.676864	0.669343
0.4511	0.674634	0.674634	0.667167
0.4521	0.67241	0.67241	0.664997
0.4531	0.670191	0.670191	0.662832
0.4541	0.667979	0.667979	0.660673
0.4551	0.665772	0.665772	0.658519
0.4561	0.663572	0.663572	0.65637
0.4571	0.661377	0.661377	0.654227
0.4581	0.659188	0.659188	0.652089
0.4591	0.657004	0.657004	0.649956
0.4601	0.654826	0.654826	0.647829
0.4611	0.652654	0.652654	0.645707
0.4621	0.650488	0.650488	0.64359
0.4631	0.648327	0.648327	0.641478
0.4641	0.646172	0.646172	0.639372
0.4651	0.644022	0.644022	0.637271
0.4661	0.641878	0.641878	0.635174
0.4671	0.63974	0.63974	0.633084
0.4681	0.637607	0.637607	0.630998
0.4691	0.63548	0.63548	0.628917
0.4701	0.633358	0.633358	0.626842
0.4711	0.631242	0.631242	0.624772
0.4721	0.629131	0.629131	0.622706
0.4731	0.627026	0.627026	0.620646
0.4741	0.624926	0.624926	0.618591
0.4751	0.622831	0.622831	0.616541
0.4761	0.620742	0.620742	0.614496
0.4771	0.618658	0.618658	0.612456
0.4781	0.61658	0.61658	0.61042
0.4791	0.614506	0.614506	0.60839
0.4801	0.612439	0.612439	0.606365
0.4811	0.610376	0.610376	0.604345
0.4821	0.608319	0.608319	0.60233
0.4831	0.606267	0.606267	0.600319
0.4841	0.60422	0.60422	0.598314
0.4851	0.602179	0.602179	0.596313
0.4861	0.600142	0.600142	0.594317
0.4871	0.598111	0.598111	0.592326
0.4881	0.596085	0.596085	0.59034
0.4891	0.594064	0.594064	0.588359
0.4901	0.592048	0.592048	0.586382
0.4911	0.590038	0.590038	0.584411
0.4921	0.588032	0.588032	0.582444
0.4931	0.586032	0.586032	0.580482
0.4941	0.584036	0.584036	0.578524
0.4951	0.582046	0.582046	0.576572
0.4961	0.58006	0.58006	0.574624
0.4971	0.57808	0.57808	0.57268
0.4981	0.576105	0.576105	0.570742
0.4991	0.574134	0.574134	0.568808
0.5001	0.572169	0.572169	0.566879
0.5011	0.570208	0.570208	0.564954
0.5021	0.568252	0.568252	0.563034
0.5031	0.566302	0.566302	0.561119
0.5041	0.564356	0.564356	0.559208
0.5051	0.562415	0.562415	0.557302
0.5061	0.560479	0.560479	0.5554
0.5071	0.558547	0.558547	0.553503
0.5081	0.556621	0.556621	0.551611
0.5091	0.554699	0.554699	0.549723
0.5101	0.552782	0.552782	0.547839
0.5111	0.55087	0.55087	0.54596
0.5121	0.548963	0.548963	0.544086
0.5131	0.54706	0.54706	0.542216
0.5141	0.545162	0.545162	0.54035
0.5151	0.543269	0.543269	0.538489
0.5161	0.541381	0.541381	0.536633
0.5171	0.539497	0.539497	0.534781
0.5181	0.537618	0.537618	0.532933
0.5191	0.535743	0.535743	0.531089
0.5201	0.533873	0.533873	0.529251
0.5211	0.532008	0.532008	0.527416
0.5221	0.530147	0.530147	0.525586
0.5231	0.528291	0.528291	0.52376
0.5241	0.52644	0.52644	0.521938
0.5251	0.524593	0.524593	0.520121
0.5261	0.52275	0.52275	0.518308
0.5271	0.520912	0.520912	0.516499
0.5281	0.519079	0.519079	0.514695
0.5291	0.51725	0.51725	0.512895
0.5301	0.515425	0.515425	0.511099
0.5311	0.513606	0.513606	0.509307
0.5321	0.51179	0.51179	0.50752
0.5331	0.509979	0.509979	0.505737
0.5341	0.508172	0.508172	0.503958
0.5351	0.50637	0.50637	0.502183
0.5361	0.504572	0.504572	0.500413
0.5371	0.502779	0.502779	0.498647
0.5381	0.50099	0.50099	0.496884
0.5391	0.499205	0.499205	0.495126
0.5401	0.497425	0.497425	0.493372
0.5411	0.495649	0.495649	0.491623
0.5421	0.493877	0.493877	0.489877
0.5431	0.49211	0.49211	0.488136
0.5441	0.490347	0.490347	0.486398
0.5451	0.488588	0.488588	0.484665
0.5461	0.486833	0.486833	0.482935
0.5471	0.485083	0.485083	0.48121
0.5481	0.483337	0.483337	0.479489
0.5491	0.481595	0.481595	0.477772
0.5501	0.479857	0.479857	0.476059
0.5511	0.478124	0.478124	0.47435
0.5521	0.476395	0.476395	0.472645
0.5531	0.47467	0.47467	0.470943
0.5541	0.472949	0.472949	0.469246
0.5551	0.471232	0.471232	0.467553
0.5561	0.469519	0.469519	0.465864
0.5571	0.467811	0.467811	0.464179
0.5581	0.466106	0.466106	0.462497
0.5591	0.464406	0.464406	0.46082
0.5601	0.46271	0.46271	0.459147
0.5611	0.461018	0.461018	0.457477
0.5621	0.45933	0.45933	0.455811
0.5631	0.457646	0.457646	0.45415
0.5641	0.455966	0.455966	0.452492
0.5651	0.45429	0.45429	0.450838
0.5661	0.452618	0.452618	0.449187
0.5671	0.45095	0.45095	0.447541
0.5681	0.449286	0.449286	0.445898
0.5691	0.447626	0.447626	0.44426
0.5701	0.44597	0.44597	0.442625
0.5711	0.444318	0.444318	0.440994
0.5721	0.44267	0.44267	0.439366
0.5731	0.441026	0.441026	0.437743
0.5741	0.439385	0.439385	0.436123
0.5751	0.437749	0.437749	0.434507
0.5761	0.436117	0.436117	0.432895
0.5771	0.434488	0.434488	0.431286
0.5781	0.432863	0.432863	0.429682
0.5791	0.431243	0.431243	0.428081
0.5801	0.429626	0.429626	0.426483
0.5811	0.428012	0.428012	0.42489
0.5821	0.426403	0.426403	0.4233
0.5831	0.424798	0.424798	0.421713
0.5841	0.423196	0.423196	0.420131
0.5851	0.421598	0.421598	0.418552
0.5861	0.420004	0.420004	0.416977
0.5871	0.418414	0.418414	0.415405
0.5881	0.416828	0.416828	0.413837
0.5891	0.415245	0.415245	0.412273
0.5901	0.413666	0.413666	0.410712
0.5911	0.412091	0.412091	0.409155
0.5921	0.410519	0.410519	0.407601
0.5931	0.408951	0.408951	0.406051
0.5941	0.407387	0.407387	0.404505
0.5951	0.405827	0.405827	0.402962
0.5961	0.40427	0.40427	0.401423
0.5971	0.402717	0.402717	0.399887
0.5981	0.401168	0.401168	0.398355
0.5991	0.399622	0.399622	0.396826
0.6001	0.39808	0.39808	0.395301
0.6011	0.396541	0.396541	0.393779
0.6021	0.395007	0.395007	0.392261
0.6031	0.393475	0.393475	0.390747
0.6041	0.391948	0.391948	0.389236
0.6051	0.390424	0.390424	0.387728
0.6061	0.388903	0.388903	0.386224
0.6071	0.387387	0.387387	0.384723
0.6081	0.385873	0.385873	0.383226
0.6091	0.384364	0.384364	0.381732
0.6101	0.382857	0.382857	0.380242
0.6111	0.381355	0.381355	0.378755
0.6121	0.379856	0.379856	0.377271
0.6131	0.37836	0.37836	0.375791
0.6141	0.376868	0.376868	0.374314
0.6151	0.375379	0.375379	0.372841
0.6161	0.373894	0.373894	0.371371
0.6171	0.372413	0.372413	0.369904
0.6181	0.370935	0.370935	0.368441
0.6191	0.36946	0.36946	0.366981
0.6201	0.367989	0.367989	0.365525
0.6211	0.366521	0.366521	0.364072
0.6221	0.365057	0.365057	0.362622
0.6231	0.363596	0.363596	0.361175
0.6241	0.362138	0.362138	0.359732
0.6251	0.360684	0.360684	0.358292
0.6261	0.359234	0.359234	0.356856
0.6271	0.357786	0.357786	0.355422
0.6281	0.356342	0.356342	0.353992
0.6291	0.354902	0.354902	0.352566
0.6301	0.353465	0.353465	0.351142
0.6311	0.352031	0.352031	0.349722
0.6321	0.3506	0.3506	0.348305
0.6331	0.349173	0.349173	0.346891
0.6341	0.34775	0.34775	0.345481
0.6351	0.346329	0.346329	0.344074
0.6361	0.344912	0.344912	0.34267
0.6371	0.343498	0.343498	0.341269
0.6381	0.342088	0.342088	0.339871
0.6391	0.34068	0.34068	0.338477
0.6401	0.339276	0.339276	0.337086
0.6411	0.337876	0.337876	0.335698
0.6421	0.336478	0.336478	0.334313
0.6431	0.335084	0.335084	0.332931
0.6441	0.333693	0.333693	0.331553
0.6451	0.332305	0.332305	0.330178
0.6461	0.330921	0.330921	0.328805
0.6471	0.32954	0.32954	0.327436
0.6481	0.328162	0.328162	0.32607
0.6491	0.326787	0.326787	0.324708
0.6501	0.325415	0.325415	0.323348
0.6511	0.324047	0.324047	0.321991
0.6521	0.322681	0.322681	0.320638
0.6531	0.321319	0.321319	0.319287
0.6541	0.31996	0.31996	0.31794
0.6551	0.318605	0.318605	0.316596
0.6561	0.317252	0.317252	0.315255
0.6571	0.315903	0.315903	0.313917
0.6581	0.314556	0.314556	0.312582
0.6591	0.313213	0.313213	0.31125
0.6601	0.311873	0.311873	0.309921
0.6611	0.310536	0.310536	0.308595
0.6621	0.309202	0.309202	0.307272
0.6631	0.307872	0.307872	0.305952
0.6641	0.306544	0.306544	0.304636
0.6651	0.305219	0.305219	0.303322
0.6661	0.303898	0.303898	0.302011
0.6671	0.302579	0.302579	0.300703
0.6681	0.301264	0.301264	0.299398
0.6691	0.299952	0.299952	0.298097
0.6701	0.298642	0.298642	0.296798
0.6711	0.297336	0.297336	0.295502
0.6721	0.296033	0.296033	0.294209
0.6731	0.294733	0.294733	0.292919
0.6741	0.293436	0.293436	0.291632
0.6751	0.292141	0.292141	0.290348
0.6761	0.29085	0.29085	0.289067
0.6771	0.289562	0.289562	0.287789
0.6781	0.288277	0.288277	0.286513
0.6791	0.286995	0.286995	0.285241
0.6801	0.285715	0.285715	0.283972
0.6811	0.284439	0.284439	0.282705
0.6821	0.283166	0.283166	0.281441
0.6831	0.281896	0.281896	0.280181
0.6841	0.280628	0.280628	0.278923
0.6851	0.279364	0.279364	0.277668
0.6861	0.278102	0.278102	0.276416
0.6871	0.276844	0.276844	0.275166
0.6881	0.275588	0.275588	0.27392
0.6891	0.274335	0.274335	0.272676
0.6901	0.273085	0.273085	0.271436
0.6911	0.271838	0.271838	0.270198
0.6921	0.270594	0.270594	0.268963
0.6931	0.269353	0.269353	0.267731
0.6941	0.268115	0.268115	0.266501
0.6951	0.26688	0.26688	0.265275
0.6961	0.265647	0.265647	0.264051
0.6971	0.264417	0.264417	0.26283
0.6981	0.26319	0.26319	0.261612
0.6991	0.261966	0.261966	0.260396
0.7001	0.260745	0.260745	0.259184
0.7011	0.259527	0.259527	0.257974
0.7021	0.258311	0.258311	0.256767
0.7031	0.257099	0.257099	0.255563
