0.0601	
r	f(e,r)	Exact
0.983	0.367464	0.367826
0.984	0.36747	0.367832
0.985	0.367477	0.367838
0.986	0.367482	0.367843
0.987	0.367487	0.367848
0.988	0.367492	0.367853
0.989	0.367497	0.367857
0.99	0.367501	0.367861
0.991	0.367505	0.367864
0.992	0.367508	0.367868
0.993	0.367511	0.36787
0.994	0.367513	0.367873
0.995	0.367515	0.367875
0.996	0.367517	0.367876
0.997	0.367518	0.367878
0.998	0.367519	0.367879
0.999	0.36752	0.367879
1	0.36752	0.367879
1.001	0.36752	0.367879
1.002	0.36752	0.367879
1.003	0.367519	0.367878
1.004	0.367518	0.367877
1.005	0.367517	0.367875
1.006	0.367515	0.367873
1.007	0.367513	0.36787
1.008	0.367511	0.367868
1.009	0.367508	0.367865
1.01	0.367504	0.367861
1.011	0.367501	0.367857
1.012	0.367497	0.367853
1.013	0.367492	0.367849
1.014	0.367487	0.367844
1.015	0.367482	0.367838
1.016	0.367476	0.367833
1.017	0.36747	0.367827
1.018	0.367464	0.367821
1.019	0.367458	0.367814
1.02	0.367451	0.367807
1.021	0.367444	0.367799
1.022	0.367436	0.367792
1.023	0.367429	0.367784
1.024	0.36742	0.367775
1.025	0.367412	0.367766
1.026	0.367403	0.367757
1.027	0.367394	0.367748
1.028	0.367384	0.367738
1.029	0.367374	0.367728
1.03	0.367364	0.367717
1.031	0.367353	0.367706
1.032	0.367342	0.367695
1.033	0.36733	0.367683
1.034	0.367318	0.367672
1.035	0.367306	0.367659
1.036	0.367293	0.367647
1.037	0.36728	0.367634
1.038	0.367267	0.36762
1.039	0.367254	0.367607
1.04	0.36724	0.367593
1.041	0.367226	0.367579
1.042	0.367212	0.367564
1.043	0.367197	0.367549
1.044	0.367182	0.367534
1.045	0.367167	0.367518
1.046	0.367151	0.367502
1.047	0.367135	0.367486
1.048	0.367119	0.367469
1.049	0.367102	0.367452
1.05	0.367084	0.367435
1.051	0.367067	0.367417
1.052	0.367049	0.367399
1.053	0.367031	0.367381
1.054	0.367012	0.367362
1.055	0.366993	0.367343
1.056	0.366974	0.367324
1.057	0.366954	0.367304
1.058	0.366935	0.367284
1.059	0.366915	0.367264
1.06	0.366894	0.367243
1.061	0.366874	0.367222
1.062	0.366853	0.367201
1.063	0.366831	0.367179
1.064	0.36681	0.367157
1.065	0.366788	0.367135
1.066	0.366765	0.367113
1.067	0.366743	0.36709
1.068	0.366719	0.367066
1.069	0.366696	0.367043
1.07	0.366672	0.367019
1.071	0.366648	0.366995
1.072	0.366624	0.36697
1.073	0.366599	0.366946
1.074	0.366574	0.366921
1.075	0.366548	0.366895
1.076	0.366523	0.366869
1.077	0.366497	0.366843
1.078	0.366471	0.366817
1.079	0.366444	0.36679
1.08	0.366418	0.366763
1.081	0.366391	0.366736
1.082	0.366363	0.366708
1.083	0.366336	0.36668
1.084	0.366308	0.366652
1.085	0.366279	0.366623
1.086	0.366251	0.366595
1.087	0.366222	0.366565
1.088	0.366192	0.366536
1.089	0.366163	0.366506
1.09	0.366133	0.366476
1.091	0.366102	0.366446
1.092	0.366072	0.366415
1.093	0.366041	0.366384
1.094	0.366009	0.366352
1.095	0.365978	0.366321
1.096	0.365946	0.366289
1.097	0.365914	0.366257
1.098	0.365882	0.366224
1.099	0.365849	0.366191
1.1	0.365816	0.366158
1.101	0.365783	0.366125
1.102	0.36575	0.366091
1.103	0.365716	0.366057
1.104	0.365682	0.366023
1.105	0.365647	0.365988
1.106	0.365613	0.365953
1.107	0.365578	0.365918
1.108	0.365542	0.365882
1.109	0.365507	0.365847
1.11	0.365471	0.36581
1.111	0.365434	0.365774
1.112	0.365398	0.365737
1.113	0.365361	0.3657
1.114	0.365323	0.365663
1.115	0.365286	0.365626
1.116	0.365248	0.365588
1.117	0.36521	0.36555
1.118	0.365172	0.365511
1.119	0.365134	0.365472
1.12	0.365095	0.365433
1.121	0.365056	0.365394
1.122	0.365017	0.365354
1.123	0.364977	0.365315
1.124	0.364937	0.365274
1.125	0.364897	0.365234
1.126	0.364856	0.365193
1.127	0.364816	0.365152
1.128	0.364775	0.365111
1.129	0.364733	0.365069
1.13	0.364691	0.365028
1.131	0.364649	0.364985
1.132	0.364607	0.364943
1.133	0.364564	0.3649
1.134	0.364521	0.364857
1.135	0.364478	0.364814
1.136	0.364434	0.364771
1.137	0.364391	0.364727
1.138	0.364347	0.364683
1.139	0.364303	0.364638
1.14	0.364259	0.364594
1.141	0.364214	0.364549
1.142	0.364169	0.364504
1.143	0.364124	0.364458
1.144	0.364079	0.364412
1.145	0.364033	0.364366
1.146	0.363987	0.36432
1.147	0.36394	0.364274
1.148	0.363894	0.364227
1.149	0.363847	0.36418
1.15	0.3638	0.364132
1.151	0.363752	0.364085
1.152	0.363704	0.364037
1.153	0.363656	0.363989
1.154	0.363608	0.36394
1.155	0.363559	0.363891
1.156	0.36351	0.363842
1.157	0.363461	0.363793
1.158	0.363412	0.363744
1.159	0.363362	0.363694
1.16	0.363313	0.363644
1.161	0.363263	0.363594
1.162	0.363212	0.363543
1.163	0.363162	0.363492
1.164	0.363111	0.363441
1.165	0.36306	0.36339
1.166	0.363009	0.363338
1.167	0.362957	0.363286
1.168	0.362905	0.363234
1.169	0.362853	0.363182
1.17	0.3628	0.363129
1.171	0.362748	0.363076
1.172	0.362695	0.363023
1.173	0.362641	0.36297
1.174	0.362588	0.362916
1.175	0.362534	0.362862
1.176	0.362479	0.362808
1.177	0.362425	0.362754
1.178	0.362371	0.362699
1.179	0.362316	0.362644
1.18	0.362261	0.362589
1.181	0.362206	0.362533
1.182	0.362151	0.362478
1.183	0.362095	0.362422
1.184	0.362039	0.362366
1.185	0.361983	0.362309
1.186	0.361926	0.362253
1.187	0.36187	0.362196
1.188	0.361813	0.362138
1.189	0.361756	0.362081
1.19	0.361698	0.362023
1.191	0.36164	0.361965
1.192	0.361582	0.361907
1.193	0.361524	0.361849
1.194	0.361465	0.36179
1.195	0.361406	0.361731
1.196	0.361347	0.361672
1.197	0.361288	0.361613
1.198	0.361228	0.361553
1.199	0.361169	0.361493
1.2	0.361109	0.361433
1.201	0.361049	0.361373
1.202	0.360988	0.361312
1.203	0.360928	0.361251
1.204	0.360867	0.36119
1.205	0.360806	0.361129
1.206	0.360745	0.361067
1.207	0.360683	0.361006
1.208	0.360622	0.360943
1.209	0.36056	0.360881
1.21	0.360497	0.360819
1.211	0.360435	0.360756
1.212	0.360372	0.360693
1.213	0.360309	0.36063
1.214	0.360245	0.360566
1.215	0.360182	0.360503
1.216	0.360118	0.360439
1.217	0.360054	0.360375
1.218	0.359989	0.36031
1.219	0.359925	0.360246
1.22	0.35986	0.360181
1.221	0.359795	0.360116
1.222	0.35973	0.36005
1.223	0.359665	0.359985
1.224	0.3596	0.359919
1.225	0.359534	0.359853
1.226	0.359468	0.359787
1.227	0.359402	0.359721
1.228	0.359336	0.359654
1.229	0.359269	0.359587
1.23	0.359202	0.35952
1.231	0.359135	0.359453
1.232	0.359068	0.359385
1.233	0.359	0.359317
1.234	0.358932	0.359249
1.235	0.358864	0.359181
1.236	0.358796	0.359112
1.237	0.358727	0.359044
1.238	0.358658	0.358975
1.239	0.358589	0.358906
1.24	0.358519	0.358836
1.241	0.35845	0.358767
1.242	0.358381	0.358697
1.243	0.358311	0.358627
1.244	0.358241	0.358557
1.245	0.358171	0.358486
1.246	0.358101	0.358416
1.247	0.35803	0.358345
1.248	0.357959	0.358274
1.249	0.357888	0.358203
1.25	0.357817	0.358131
1.251	0.357745	0.358059
1.252	0.357674	0.357987
1.253	0.357602	0.357915
1.254	0.35753	0.357843
1.255	0.357457	0.35777
1.256	0.357384	0.357697
1.257	0.357311	0.357624
1.258	0.357238	0.357551
1.259	0.357165	0.357478
1.26	0.357091	0.357404
1.261	0.357017	0.35733
1.262	0.356943	0.357256
1.263	0.356869	0.357182
1.264	0.356795	0.357107
1.265	0.356721	0.357033
1.266	0.356646	0.356958
1.267	0.356571	0.356883
1.268	0.356496	0.356807
1.269	0.356421	0.356732
1.27	0.356346	0.356656
1.271	0.35627	0.35658
1.272	0.356194	0.356504
1.273	0.356118	0.356428
1.274	0.356042	0.356351
1.275	0.355965	0.356274
1.276	0.355888	0.356198
1.277	0.355811	0.35612
1.278	0.355734	0.356043
1.279	0.355657	0.355965
1.28	0.355579	0.355888
1.281	0.355501	0.35581
1.282	0.355423	0.355732
1.283	0.355345	0.355653
1.284	0.355266	0.355575
1.285	0.355187	0.355496
1.286	0.355109	0.355417
1.287	0.35503	0.355338
1.288	0.354951	0.355259
1.289	0.354872	0.355179
1.29	0.354792	0.355099
1.291	0.354713	0.355019
1.292	0.354633	0.354939
1.293	0.354553	0.354859
1.294	0.354473	0.354778
1.295	0.354392	0.354698
1.296	0.354312	0.354617
1.297	0.354231	0.354536
1.298	0.35415	0.354454
1.299	0.354068	0.354373
1.3	0.353987	0.354291
1.301	0.353905	0.354209
1.302	0.353823	0.354127
1.303	0.353741	0.354045
1.304	0.353658	0.353963
1.305	0.353576	0.35388
1.306	0.353493	0.353797
1.307	0.35341	0.353714
1.308	0.353327	0.353631
1.309	0.353244	0.353548
1.31	0.353161	0.353464
1.311	0.353078	0.353381
1.312	0.352994	0.353297
1.313	0.35291	0.353213
1.314	0.352826	0.353128
1.315	0.352742	0.353044
1.316	0.352658	0.352959
1.317	0.352573	0.352874
1.318	0.352488	0.352789
1.319	0.352403	0.352704
1.32	0.352318	0.352619
1.321	0.352232	0.352533
1.322	0.352147	0.352447
1.323	0.352061	0.352361
1.324	0.351975	0.352275
1.325	0.351889	0.352189
1.326	0.351802	0.352102
1.327	0.351716	0.352016
1.328	0.351629	0.351929
1.329	0.351542	0.351842
1.33	0.351455	0.351755
1.331	0.351368	0.351667
1.332	0.351281	0.35158
1.333	0.351193	0.351492
1.334	0.351106	0.351404
1.335	0.351018	0.351316
1.336	0.35093	0.351228
1.337	0.350842	0.351139
1.338	0.350754	0.351051
1.339	0.350665	0.350962
1.34	0.350576	0.350873
1.341	0.350487	0.350784
1.342	0.350398	0.350695
1.343	0.350309	0.350605
1.344	0.35022	0.350516
1.345	0.35013	0.350426
1.346	0.35004	0.350336
1.347	0.34995	0.350246
1.348	0.34986	0.350155
1.349	0.349769	0.350065
1.35	0.349678	0.349974
1.351	0.349587	0.349884
1.352	0.349497	0.349793
1.353	0.349406	0.349701
1.354	0.349315	0.34961
1.355	0.349224	0.349519
1.356	0.349133	0.349427
1.357	0.349041	0.349335
1.358	0.348949	0.349243
1.359	0.348858	0.349151
1.36	0.348765	0.349059
1.361	0.348673	0.348966
1.362	0.348581	0.348874
1.363	0.348488	0.348781
1.364	0.348396	0.348688
1.365	0.348303	0.348595
1.366	0.348209	0.348501
1.367	0.348116	0.348408
1.368	0.348023	0.348314
1.369	0.347929	0.34822
1.37	0.347835	0.348127
1.371	0.347741	0.348032
1.372	0.347647	0.347938
1.373	0.347552	0.347844
1.374	0.347458	0.347749
1.375	0.347363	0.347654
1.376	0.347269	0.34756
1.377	0.347174	0.347464
1.378	0.347079	0.347369
1.379	0.346984	0.347274
1.38	0.346889	0.347178
1.381	0.346793	0.347083
1.382	0.346698	0.346987
1.383	0.346602	0.346891
1.384	0.346506	0.346795
1.385	0.34641	0.346698
1.386	0.346314	0.346602
1.387	0.346218	0.346505
1.388	0.346121	0.346409
1.389	0.346024	0.346312
1.39	0.345927	0.346215
1.391	0.34583	0.346117
1.392	0.345733	0.34602
1.393	0.345636	0.345923
1.394	0.345538	0.345825
1.395	0.34544	0.345727
1.396	0.345342	0.345629
1.397	0.345244	0.345531
1.398	0.345146	0.345433
1.399	0.345048	0.345334
1.4	0.34495	0.345236
1.401	0.344851	0.345137
1.402	0.344753	0.345038
1.403	0.344654	0.344939
1.404	0.344555	0.34484
1.405	0.344456	0.344741
1.406	0.344357	0.344641
1.407	0.344258	0.344542
1.408	0.344158	0.344442
1.409	0.344059	0.344342
1.41	0.343959	0.344242
1.411	0.343859	0.344142
1.412	0.343759	0.344042
1.413	0.343658	0.343941
1.414	0.343558	0.34384
1.415	0.343457	0.34374
1.416	0.343356	0.343639
1.417	0.343255	0.343538
1.418	0.343154	0.343437
1.419	0.343053	0.343335
1.42	0.342951	0.343234
1.421	0.34285	0.343132
1.422	0.342748	0.343031
1.423	0.342647	0.342929
1.424	0.342545	0.342827
1.425	0.342443	0.342725
1.426	0.342341	0.342622
1.427	0.342239	0.34252
1.428	0.342137	0.342417
1.429	0.342035	0.342315
1.43	0.341932	0.342212
1.431	0.341829	0.342109
1.432	0.341727	0.342006
1.433	0.341624	0.341902
1.434	0.34152	0.341799
1.435	0.341417	0.341696
1.436	0.341314	0.341592
1.437	0.34121	0.341488
1.438	0.341106	0.341384
1.439	0.341002	0.34128
1.44	0.340898	0.341176
1.441	0.340794	0.341072
1.442	0.340689	0.340967
1.443	0.340585	0.340863
1.444	0.34048	0.340758
1.445	0.340375	0.340653
1.446	0.340271	0.340548
1.447	0.340166	0.340443
1.448	0.340061	0.340338
1.449	0.339956	0.340232
1.45	0.339851	0.340127
1.451	0.339746	0.340021
1.452	0.33964	0.339916
1.453	0.339535	0.33981
1.454	0.339429	0.339704
1.455	0.339323	0.339598
1.456	0.339217	0.339491
1.457	0.339111	0.339385
1.458	0.339004	0.339278
1.459	0.338898	0.339172
1.46	0.338791	0.339065
1.461	0.338685	0.338958
1.462	0.338578	0.338851
1.463	0.338471	0.338744
1.464	0.338364	0.338637
1.465	0.338256	0.338529
1.466	0.338149	0.338422
1.467	0.338041	0.338314
1.468	0.337933	0.338206
1.469	0.337825	0.338098
1.47	0.337718	0.33799
1.471	0.33761	0.337882
1.472	0.337502	0.337774
1.473	0.337394	0.337666
1.474	0.337286	0.337557
1.475	0.337178	0.337449
1.476	0.337069	0.33734
1.477	0.336961	0.337231
1.478	0.336852	0.337122
1.479	0.336743	0.337013
1.48	0.336634	0.336904
1.481	0.336525	0.336794
1.482	0.336416	0.336685
1.483	0.336306	0.336575
1.484	0.336197	0.336466
1.485	0.336087	0.336356
1.486	0.335978	0.336246
1.487	0.335868	0.336136
1.488	0.335758	0.336026
1.489	0.335647	0.335916
1.49	0.335537	0.335805
1.491	0.335426	0.335695
1.492	0.335316	0.335584
1.493	0.335205	0.335473
1.494	0.335094	0.335363
1.495	0.334984	0.335252
1.496	0.334873	0.335141
1.497	0.334762	0.335029
1.498	0.334651	0.334918
1.499	0.33454	0.334807
1.5	0.334429	0.334695
1.501	0.334318	0.334584
1.502	0.334206	0.334472
1.503	0.334095	0.33436
1.504	0.333983	0.334248
1.505	0.333871	0.334136
1.506	0.333759	0.334024
1.507	0.333647	0.333912
1.508	0.333535	0.333799
1.509	0.333423	0.333687
1.51	0.33331	0.333574
1.511	0.333198	0.333461
1.512	0.333085	0.333349
1.513	0.332972	0.333236
1.514	0.332859	0.333123
1.515	0.332746	0.333009
1.516	0.332633	0.332896
1.517	0.332519	0.332783
1.518	0.332406	0.332669
1.519	0.332292	0.332556
1.52	0.332179	0.332442
1.521	0.332066	0.332328
1.522	0.331952	0.332214
1.523	0.331839	0.3321
1.524	0.331725	0.331986
1.525	0.331611	0.331872
1.526	0.331497	0.331758
1.527	0.331383	0.331643
1.528	0.331269	0.331529
1.529	0.331154	0.331414
1.53	0.33104	0.3313
1.531	0.330925	0.331185
1.532	0.330811	0.33107
1.533	0.330696	0.330955
1.534	0.330581	0.33084
1.535	0.330466	0.330724
1.536	0.33035	0.330609
1.537	0.330235	0.330494
1.538	0.33012	0.330378
1.539	0.330004	0.330263
1.54	0.329888	0.330147
1.541	0.329773	0.330031
1.542	0.329657	0.329915
1.543	0.32954	0.329799
1.544	0.329425	0.329683
1.545	0.329309	0.329567
1.546	0.329193	0.329451
1.547	0.329077	0.329334
1.548	0.328961	0.329218
1.549	0.328844	0.329101
1.55	0.328728	0.328984
1.551	0.328612	0.328868
1.552	0.328495	0.328751
1.553	0.328378	0.328634
1.554	0.328262	0.328517
1.555	0.328145	0.328399
1.556	0.328028	0.328282
1.557	0.32791	0.328165
1.558	0.327793	0.328047
1.559	0.327676	0.32793
1.56	0.327558	0.327812
1.561	0.327441	0.327695
1.562	0.327323	0.327577
1.563	0.327205	0.327459
1.564	0.327087	0.327341
1.565	0.326969	0.327223
1.566	0.326851	0.327105
1.567	0.326733	0.326986
1.568	0.326614	0.326868
1.569	0.326496	0.326749
1.57	0.326378	0.326631
1.571	0.326259	0.326512
1.572	0.326141	0.326394
1.573	0.326023	0.326275
1.574	0.325904	0.326156
1.575	0.325785	0.326037
1.576	0.325667	0.325918
1.577	0.325548	0.325799
1.578	0.325429	0.325679
1.579	0.32531	0.32556
1.58	0.325191	0.325441
1.581	0.325071	0.325321
1.582	0.324952	0.325202
1.583	0.324833	0.325082
1.584	0.324713	0.324962
1.585	0.324593	0.324842
1.586	0.324474	0.324722
1.587	0.324354	0.324602
1.588	0.324234	0.324482
1.589	0.324114	0.324362
1.59	0.323993	0.324242
1.591	0.323873	0.324121
1.592	0.323752	0.324001
1.593	0.323632	0.32388
1.594	0.323511	0.32376
1.595	0.323391	0.323639
1.596	0.32327	0.323518
1.597	0.32315	0.323397
1.598	0.323029	0.323277
1.599	0.322908	0.323156
1.6	0.322788	0.323034
1.601	0.322667	0.322913
1.602	0.322546	0.322792
1.603	0.322425	0.322671
1.604	0.322304	0.322549
1.605	0.322183	0.322428
1.606	0.322061	0.322306
1.607	0.32194	0.322185
1.608	0.321818	0.322063
1.609	0.321697	0.321941
1.61	0.321575	0.321819
1.611	0.321453	0.321697
1.612	0.321331	0.321575
1.613	0.321209	0.321453
1.614	0.321087	0.321331
1.615	0.320965	0.321208
1.616	0.320843	0.321086
1.617	0.32072	0.320964
1.618	0.320598	0.320841
1.619	0.320475	0.320719
1.62	0.320352	0.320596
1.621	0.32023	0.320473
1.622	0.320107	0.32035
1.623	0.319985	0.320227
1.624	0.319862	0.320105
1.625	0.31974	0.319981
1.626	0.319617	0.319858
1.627	0.319494	0.319735
1.628	0.319371	0.319612
1.629	0.319248	0.319489
1.63	0.319125	0.319365
1.631	0.319002	0.319242
1.632	0.318878	0.319118
1.633	0.318755	0.318995
1.634	0.318632	0.318871
1.635	0.318508	0.318747
1.636	0.318384	0.318623
1.637	0.318261	0.318499
1.638	0.318137	0.318375
1.639	0.318013	0.318251
1.64	0.317889	0.318127
1.641	0.317765	0.318003
1.642	0.317641	0.317879
1.643	0.317516	0.317755
1.644	0.317392	0.31763
1.645	0.317268	0.317506
1.646	0.317143	0.317381
1.647	0.317018	0.317257
1.648	0.316894	0.317132
1.649	0.316769	0.317007
1.65	0.316645	0.316882
1.651	0.316521	0.316757
1.652	0.316396	0.316633
1.653	0.316271	0.316508
1.654	0.316147	0.316382
1.655	0.316022	0.316257
1.656	0.315897	0.316132
1.657	0.315772	0.316007
1.658	0.315647	0.315882
1.659	0.315522	0.315756
1.66	0.315397	0.315631
1.661	0.315271	0.315505
1.662	0.315146	0.31538
1.663	0.31502	0.315254
1.664	0.314895	0.315128
1.665	0.314769	0.315002
1.666	0.314644	0.314877
1.667	0.314518	0.314751
1.668	0.314392	0.314625
1.669	0.314266	0.314499
1.67	0.31414	0.314373
1.671	0.314014	0.314246
1.672	0.313887	0.31412
1.673	0.313761	0.313994
1.674	0.313635	0.313868
1.675	0.313508	0.313741
1.676	0.313382	0.313615
1.677	0.313256	0.313488
1.678	0.31313	0.313362
1.679	0.313004	0.313235
1.68	0.312877	0.313108
1.681	0.312751	0.312982
1.682	0.312624	0.312855
1.683	0.312498	0.312728
1.684	0.312371	0.312601
1.685	0.312245	0.312474
1.686	0.312118	0.312347
1.687	0.311991	0.31222
1.688	0.311864	0.312093
1.689	0.311737	0.311965
1.69	0.31161	0.311838
1.691	0.311483	0.311711
1.692	0.311355	0.311583
1.693	0.311228	0.311456
1.694	0.311101	0.311328
1.695	0.310973	0.311201
1.696	0.310846	0.311073
1.697	0.310718	0.310945
1.698	0.31059	0.310818
1.699	0.310462	0.31069
1.7	0.310335	0.310562
1.701	0.310207	0.310434
1.702	0.310079	0.310306
1.703	0.309951	0.310178
1.704	0.309823	0.31005
1.705	0.309695	0.309922
1.706	0.309568	0.309794
1.707	0.30944	0.309666
1.708	0.309312	0.309537
1.709	0.309184	0.309409
1.71	0.309056	0.309281
1.711	0.308928	0.309152
1.712	0.308799	0.309024
1.713	0.308671	0.308895
1.714	0.308543	0.308766
1.715	0.308415	0.308638
1.716	0.308286	0.308509
1.717	0.308158	0.30838
1.718	0.308029	0.308252
1.719	0.3079	0.308123
1.72	0.307772	0.307994
1.721	0.307643	0.307865
1.722	0.307514	0.307736
1.723	0.307385	0.307607
1.724	0.307256	0.307478
1.725	0.307127	0.307349
1.726	0.306997	0.307219
1.727	0.306868	0.30709
1.728	0.306739	0.306961
1.729	0.306609	0.306831
1.73	0.30648	0.306702
1.731	0.306351	0.306573
1.732	0.306222	0.306443
1.733	0.306093	0.306314
1.734	0.305963	0.306184
1.735	0.305834	0.306054
1.736	0.305705	0.305925
1.737	0.305575	0.305795
1.738	0.305446	0.305665
1.739	0.305316	0.305535
1.74	0.305187	0.305405
1.741	0.305057	0.305276
1.742	0.304928	0.305146
1.743	0.304798	0.305016
1.744	0.304668	0.304886
1.745	0.304538	0.304756
1.746	0.304408	0.304625
1.747	0.304278	0.304495
1.748	0.304148	0.304365
1.749	0.304018	0.304235
1.75	0.303888	0.304104
1.751	0.303758	0.303974
1.752	0.303627	0.303844
1.753	0.303497	0.303713
1.754	0.303366	0.303583
1.755	0.303236	0.303452
1.756	0.303105	0.303322
1.757	0.302975	0.303191
1.758	0.302844	0.30306
1.759	0.302713	0.30293
1.76	0.302583	0.302799
1.761	0.302453	0.302668
1.762	0.302322	0.302537
1.763	0.302192	0.302407
1.764	0.302061	0.302276
1.765	0.301931	0.302145
1.766	0.3018	0.302014
1.767	0.301669	0.301883
1.768	0.301539	0.301752
1.769	0.301408	0.301621
1.77	0.301277	0.301489
1.771	0.301146	0.301358
1.772	0.301015	0.301227
1.773	0.300884	0.301096
1.774	0.300753	0.300964
1.775	0.300622	0.300833
1.776	0.300491	0.300702
1.777	0.300359	0.30057
1.778	0.300228	0.300439
1.779	0.300097	0.300307
1.78	0.299965	0.300176
1.781	0.299834	0.300044
1.782	0.299702	0.299913
1.783	0.29957	0.299781
1.784	0.299439	0.299649
1.785	0.299307	0.299518
1.786	0.299175	0.299386
1.787	0.299043	0.299254
1.788	0.298912	0.299122
1.789	0.29878	0.298991
1.79	0.298649	0.298859
1.791	0.298517	0.298727
1.792	0.298386	0.298595
1.793	0.298254	0.298463
1.794	0.298123	0.298331
1.795	0.297991	0.298199
1.796	0.297859	0.298067
1.797	0.297727	0.297935
1.798	0.297595	0.297802
1.799	0.297463	0.29767
1.8	0.297331	0.297538
1.801	0.297199	0.297406
1.802	0.297067	0.297273
1.803	0.296935	0.297141
1.804	0.296803	0.297009
1.805	0.296671	0.296876
1.806	0.296539	0.296744
1.807	0.296406	0.296612
1.808	0.296274	0.296479
1.809	0.296142	0.296347
1.81	0.296009	0.296214
1.811	0.295877	0.296081
1.812	0.295744	0.295949
1.813	0.295611	0.295816
1.814	0.295478	0.295684
1.815	0.295346	0.295551
1.816	0.295213	0.295418
1.817	0.29508	0.295285
1.818	0.294948	0.295153
1.819	0.294816	0.29502
1.82	0.294683	0.294887
1.821	0.294551	0.294754
1.822	0.294418	0.294621
1.823	0.294285	0.294488
1.824	0.294153	0.294355
1.825	0.29402	0.294222
1.826	0.293887	0.294089
1.827	0.293755	0.293956
1.828	0.293622	0.293823
1.829	0.293489	0.29369
1.83	0.293356	0.293557
1.831	0.293223	0.293424
1.832	0.29309	0.29329
1.833	0.292957	0.293157
1.834	0.292824	0.293024
1.835	0.292691	0.292891
1.836	0.292558	0.292757
1.837	0.292425	0.292624
1.838	0.292292	0.292491
1.839	0.292158	0.292357
1.84	0.292025	0.292224
1.841	0.291892	0.292091
1.842	0.291758	0.291957
1.843	0.291625	0.291824
1.844	0.291491	0.29169
1.845	0.291357	0.291557
1.846	0.291224	0.291423
1.847	0.291091	0.29129
1.848	0.290957	0.291156
1.849	0.290824	0.291022
1.85	0.290691	0.290889
1.851	0.290558	0.290755
1.852	0.290424	0.290621
1.853	0.290291	0.290488
1.854	0.290158	0.290354
1.855	0.290024	0.29022
1.856	0.289891	0.290086
1.857	0.289757	0.289953
1.858	0.289624	0.289819
1.859	0.28949	0.289685
1.86	0.289356	0.289551
1.861	0.289223	0.289417
1.862	0.289089	0.289283
1.863	0.288955	0.289149
1.864	0.288822	0.289015
1.865	0.288688	0.288881
1.866	0.288554	0.288747
1.867	0.28842	0.288613
1.868	0.288286	0.288479
1.869	0.288152	0.288345
1.87	0.288018	0.288211
1.871	0.287884	0.288077
1.872	0.28775	0.287943
1.873	0.287616	0.287809
1.874	0.287481	0.287675
1.875	0.287347	0.287541
1.876	0.287213	0.287406
1.877	0.287079	0.287272
1.878	0.286945	0.287138
1.879	0.286811	0.287004
1.88	0.286677	0.286869
1.881	0.286543	0.286735
1.882	0.28641	0.286601
1.883	0.286276	0.286466
1.884	0.286142	0.286332
1.885	0.286008	0.286198
1.886	0.285873	0.286063
1.887	0.285739	0.285929
1.888	0.285605	0.285795
1.889	0.285471	0.28566
